stop_id,stop_code,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
1284,51273,Southbound Gore Ave @ Keefer St,BUS ZN,49.279105,-123.097251,3415,72.58961661861062
1287,51276,Eastbound Terminal Ave @ Thornton St,BUS ZN,49.271619,-123.093947,3574,92.33974836453925
1286,51275,Eastbound Terminal Ave @ Western St,BUS ZN,49.272477,-123.098889,3346,41.58464377041355
1283,51272,Eastbound E Pender St @ Main St,BUS ZN,49.280323,-123.099245,3289,63.46954764527302
1289,51278,Eastbound Prior St @ Dunlevy Ave,BUS ZN,49.276624,-123.095194,3471,55.68069987901457
1288,51277,Eastbound Terminal Ave @ Begg St,BUS ZN,49.270461,-123.087037,3788,72.85096194193366
1578,51566,Westbound E King Edward Ave @ Windsor St,BUS ZN,49.248642,-123.084376,3915,74.6696995910259
8761,60819,Rupert Station @ Platform 2,ZN 1,49.260733,-123.032821,6205,137.96155213731942
8763,60823,Commercial-Broadway Station @ Platform 2,ZN 1,49.262912,-123.068491,4619,76.13237954186545
8762,60821,Renfrew Station @ Platform 2,ZN 1,49.258877,-123.045348,5716,172.5024626096721
685,50678,Southbound Nanaimo St @ E 1st Ave,BUS ZN,49.269138,-123.05673,5203,83.70617965441093
1572,51560,Nanaimo Station @ Bay 2,BUS ZN,49.248591,-123.055976,5167,100.79362916476362
687,50680,Southbound Nanaimo St @ E 5th Ave,BUS ZN,49.265535,-123.056743,5197,48.18993620684394
1570,51558,Westbound E 22 Ave @ Renfrew St,BUS ZN,49.250692,-123.043612,5730,84.31732608440277
1577,51565,Westbound E King Edward Ave @ Inverness St,BUS ZN,49.248594,-123.080402,4095,58.9989362527147
1576,51564,Westbound E King Edward Ave @ Knight St,BUS ZN,49.248608,-123.076586,4276,70.65717854270439
1575,51563,Westbound E King Edward Ave @ Kingsway,BUS ZN,49.24854,-123.073107,4418,38.13757598630355
682,50675,Southbound Nanaimo St @ William St,BUS ZN,49.27362,-123.056724,5211,53.896609506114714
12707,60412,Westbound W 12th Ave @ Pine St,BUS ZN,49.260917,-123.143876,1529,59.81245486388119
12706,60411,Eastbound W 12 Ave @ Pine St,BUS ZN,49.260786,-123.143122,1529,53.44225441218392
12709,60414,Eastbound W 12th Ave @ Laurel St,BUS ZN,49.260473,-123.12392,2320,54.08709542597278
1244,51234,Southbound Commercial Dr @ E Hastings St,BUS ZN,49.280806,-123.070549,4525,97.44893958168882
245,58307,Southbound Main St @ E 18 Ave,BUS ZN,49.254339,-123.100959,3231,58.68402593150818
244,50242,Southbound Main St @ E 16 Ave,BUS ZN,49.256251,-123.101386,3208,77.128791950097
247,50245,Southbound Main St @ E 22 Ave,BUS ZN,49.250676,-123.101089,3222,60.183031514800845
246,50244,Southbound Main St @ E 20 Ave,BUS ZN,49.252395,-123.101095,3228,72.82181783027997
243,50241,Southbound Main St @ E 14 Ave,BUS ZN,49.258082,-123.101305,3212,72.34526180735936
242,50240,Southbound Main St @ E 12 Ave,BUS ZN,49.259888,-123.10127,3215,74.889006677282
248,50246,Southbound Main St @ E King Edward Ave,BUS ZN,49.248466,-123.101194,3216,72.63957490605331
12008,61832,Southbound East Mall @ Eagles Dr,BUS ZN,49.258079,-123.24443,7,4139.057910223628
12009,61894,Eastbound Ross Dr @ Birney Ave,BUS ZN,49.251615,-123.237747,8,3576.3037764206983
12007,61895,Eastbound Thunderbird Blvd @ Eagles Dr,BUS ZN,49.259395,-123.247674,7,4432.598075414695
2154,52134,Eastbound SE Marine Dr @ Prince Edward St,BUS ZN,49.210767,-123.097945,3364,24.02923775739193
9530,58037,Eastbound W Broadway @ Alma St,BUS ZN,49.264263,-123.184623,418,124.52236022649717
1143,51134,Eastbound Kingsway @ E Broadway,BUS ZN,49.262551,-123.099412,3306,68.46968093643659
1146,51137,Eastbound Kingsway @ Carolina St,BUS ZN,49.257418,-123.092371,3594,33.01451491866544
1147,51138,Eastbound Kingsway @ Fraser St,BUS ZN,49.256214,-123.089018,3695,129.3922975799477
1144,51135,Eastbound Kingsway @ E 12 Ave,BUS ZN,49.260192,-123.097102,3448,111.91425548126341
1145,51136,Eastbound Kingsway @ E 13 Ave,BUS ZN,49.258948,-123.095429,3495,70.98755271159901
1149,51140,Eastbound Kingsway @ Glen Dr,BUS ZN,49.252628,-123.081356,4005,64.4245416677331
768,50761,Northbound Granville St @ W 62 Ave,BUS ZN,49.215299,-123.140165,1644,61.417151943285646
1745,51731,Northbound Smith Ave @ Spruce St,BUS ZN,49.247336,-123.019726,6509,586.3132969812108
8537,50970,Southbound Victoria Dr @ E 22 Ave,BUS ZN,49.249893,-123.065127,4805,88.36187266493961
381,50377,Eastbound W 41 Ave @ Carnarvon St,BUS ZN,49.234677,-123.172505,669,77.37797730176422
382,50378,Eastbound W 41 Ave @ Macdonald St,BUS ZN,49.234665,-123.166968,829,58.96155608322122
383,50379,Eastbound W 41 Ave @ Elm St,BUS ZN,49.234632,-123.16364,911,74.58445259504731
384,50380,Eastbound W 41 Ave @ Balsam St,BUS ZN,49.234588,-123.160946,970,56.845458979669566
385,50381,Eastbound W 41 Ave @ Yew St,BUS ZN,49.234552,-123.158131,1036,56.17609580081617
387,50383,Eastbound W 41 Ave @ Maple St,BUS ZN,49.234437,-123.151616,1230,63.29233763187811
388,50384,Eastbound W 41 Ave @ Cypress St,BUS ZN,49.234394,-123.148854,1317,51.98550785057342
389,50385,Eastbound W 41 Ave @ Wiltshire St,BUS ZN,49.234351,-123.145952,1424,52.97596097161438
1077,51068,Westbound E 41 Ave @ Nanaimo St,BUS ZN,49.232926,-123.059252,5068,58.7790478281693
1075,51066,Southbound Clarendon St @ E 40 Ave,BUS ZN,49.233499,-123.055616,5260,83.07867350282146
1071,51062,Westbound Kingsway @ Earles St,BUS ZN,49.237873,-123.049127,5555,67.21517508453888
2046,52029,Westbound E 49 Ave @ Prince Edward St,BUS ZN,49.22566,-123.098055,3394,80.8979619950996
2047,52030,Westbound E 49 Ave @ Main St,BUS ZN,49.225733,-123.102131,3180,76.57179227788387
39,59525,Westbound Water St @ Abbott St,BUS ZN,49.28411,-123.107364,2976,153.33467673745614
2044,52027,Westbound E 49 Ave @ Fraser St,BUS ZN,49.225535,-123.091289,3659,78.55300018774099
2045,52028,Westbound E 49 Ave @ St. George St,BUS ZN,49.225593,-123.094471,3535,59.82047166623341
169,50169,Northbound Main St @ E King Edward Ave,BUS ZN,49.249121,-123.100891,3217,54.21572026167191
165,50165,Northbound Main St @ E 33 Ave,BUS ZN,49.241308,-123.101314,3200,150.93144482623583
166,50166,Northbound Main St @ E 30 Ave,BUS ZN,49.243554,-123.101232,3202,63.075049161649204
167,50167,Northbound Main St @ E 28 Ave,BUS ZN,49.245968,-123.101101,3207,17.885346075455203
160,50160,Oakridge-41st Ave Station @ Bay 5,BUS ZN,49.233681,-123.116855,2641,103.50186296376056
162,50162,Northbound Main St @ E 39 Ave,BUS ZN,49.235734,-123.101505,3184,69.5592837155244
163,50163,Northbound Main St @ E 36 Ave,BUS ZN,49.23802,-123.101502,3186,29.5539846159644
2040,52023,Westbound E 49 Ave @ Inverness St,BUS ZN,49.225407,-123.080565,4090,79.10353767186577
2041,52024,Westbound E 49 Ave @ Elgin St,BUS ZN,49.225453,-123.083275,3962,71.146375396494
2737,52712,Eastbound W Hastings St @ Abbott St,BUS ZN,49.282214,-123.108834,2883,120.13530165900352
2730,52705,Southbound Boundary Rd @ E Kent Ave,BUS ZN,49.20373,-123.023457,6560,51.294635196773754
2731,52706,Eastbound North Fraser Way @ Fraserwood Court,BUS ZN,49.201108,-123.017666,6554,843.1894580062677
2732,52707,Eastbound North Fraser Way @ 3700 Block,BUS ZN,49.20204,-123.021851,6554,287.0962192924452
2738,52713,Eastbound E Hastings St @ Main St,BUS ZN,49.28122,-123.098307,3404,124.09473342018613
2739,52714,Eastbound E Hastings St @ Commercial Dr,BUS ZN,49.281131,-123.07086,4525,73.76387079623305
10365,59766,Eastbound Great Northern Way @ Foley St,BUS ZN,49.266021,-123.086122,3821,87.43935663634161
10364,59763,Eastbound Great Northern Way @ Brunswick St,BUS ZN,49.266743,-123.095812,3457,61.29731797123569
10361,59758,Eastbound W 2nd Ave @ Columbia St,BUS ZN,49.269029,-123.109733,2862,31.356704564399575
10360,61039,Olympic Village Station @ Bay 2,BUS ZN,49.266425,-123.114936,2680,57.07996369299677
10362,59760,Eastbound E 2nd Ave @ Ontario St,BUS ZN,49.269125,-123.104153,3047,72.18142400482486
11616,58313,Northbound Granville St @ W Pender St,BUS ZN,49.284493,-123.114994,2703,42.63266416968242
11610,59434,Westbound E 49 Ave @ Vivian St,BUS ZN,49.224856,-123.050858,5480,81.79592062687209
809,50802,Southbound Fraser St @ E 65 Ave,BUS ZN,49.211508,-123.091218,3625,70.43020961875997
808,50801,Southbound Fraser St @ E 63 Ave,BUS ZN,49.212749,-123.091181,3626,38.05715271213675
803,50796,Southbound Fraser St @ E 53 Ave,BUS ZN,49.22148,-123.091,3651,65.9969076625125
802,50795,Southbound Fraser St @ E 51 Ave,BUS ZN,49.223292,-123.090958,3657,65.37999242436122
801,50794,Southbound Fraser St @ E 49 Ave,BUS ZN,49.225133,-123.090918,3659,77.64125913464679
800,50793,Southbound Fraser St @ E 47 Ave,BUS ZN,49.227099,-123.090813,3663,62.21424954028576
807,50800,Southbound Fraser St @ E 61 Ave,BUS ZN,49.214571,-123.091155,3632,62.87732750938368
806,50799,Southbound Fraser St @ E 59 Ave,BUS ZN,49.216234,-123.091124,3636,66.4010628124819
805,50798,Southbound Fraser St @ E 57 Ave,BUS ZN,49.217937,-123.091092,3643,73.10013551085358
1777,51763,Southbound Boundary Rd @ Napier St,BUS ZN,49.274644,-123.023771,6541,69.78838230059208
379,50375,Eastbound W 41 Ave @ Blenheim St,BUS ZN,49.234696,-123.178303,528,59.67414918653846
1550,51538,Eastbound Kincaid St @ Smith Ave,BUS ZN,49.248763,-123.019355,6510,663.6730087590366
11103,50467,Oakridge-41st Ave Station @ Bay 6,BUS ZN,49.233905,-123.115953,2641,87.87845587989831
11100,61100,Eastbound Midlothian Ave @ Clancy Loranger Way,BUS ZN,49.242588,-123.108805,2900,96.58186125334693
12026,61810,Northbound Smithe St @ Expo Blvd,BUS ZN,49.276112,-123.114934,2712,78.26326275688454
12027,52123,Marpole Loop @ Bay 5,BUS ZN,49.203203,-123.133071,2005,193.95322865806364
11829,60562,Northbound N Boundary Rd @ Trinity St,BUS ZN,49.289497,-123.023179,6562,53.883638183236904
1520,51508,Eastbound W King Edward Ave @ Hudson St,BUS ZN,49.249192,-123.133894,1900,71.95942512236334
10058,50086,Westbound Pacific Blvd @ Drake St,BUS ZN,49.27342,-123.124214,2364,77.96659993564869
1522,51510,Eastbound W King Edward Ave @ Oak St,BUS ZN,49.24909,-123.127001,2187,82.65839473795613
1622,51610,Southbound Kerr St @ E 49 Ave,BUS ZN,49.224314,-123.041185,5862,96.53412212566046
1523,51511,Eastbound W King Edward Ave @ Willow St,BUS ZN,49.248988,-123.121932,2396,61.62516328189739
1992,51975,Eastbound E 49 Ave @ Fraser St,BUS ZN,49.225406,-123.090264,3659,73.05881638996824
10057,50087,Westbound Pacific St @ Richards St,BUS ZN,49.273623,-123.127085,2194,59.907015842310464
1995,51978,Eastbound E 49 Ave @ Sherbrooke St,BUS ZN,49.225278,-123.080946,4020,70.47299574619889
1626,51614,Southbound Kerr St @ E 59 Ave,BUS ZN,49.216248,-123.041587,5832,54.549592469778666
10196,59767,VCC-Clark Station @ Unloading Only,BUS ZN,49.265975,-123.079842,4134,74.25648753572442
1997,51980,Eastbound E 49 Ave @ Dumfries St,BUS ZN,49.225193,-123.074083,4340,64.3806198590679
1996,51979,Eastbound E 49 Ave @ Knight St,BUS ZN,49.225208,-123.076725,4224,82.01926651079602
1128,51119,Northbound Adera St @ W 64 Ave,BUS ZN,49.213522,-123.143433,1513,74.6301901158874
1129,51120,Marpole Loop @ Bay 2,BUS ZN,49.20325,-123.132871,2005,163.13257397531834
1120,51111,Southbound Arbutus St @ W 49 Ave,BUS ZN,49.226773,-123.155273,1124,86.73288055903834
1121,51112,Eastbound W 51 Ave @ Arbutus St,BUS ZN,49.224918,-123.154675,1119,79.87924330025761
1122,51113,Southbound West Blvd @ W 53 Ave,BUS ZN,49.222481,-123.1524,1207,71.5278008087391
1124,51115,Southbound West Blvd @ W 60 Ave,BUS ZN,49.216794,-123.149023,1318,75.03500941715322
1126,51117,Southbound Angus Dr @ W 63 Ave,BUS ZN,49.2139,-123.148557,1339,52.99497649094112
1127,51118,Eastbound W 64 Ave @ East Blvd,BUS ZN,49.213182,-123.146293,1414,42.85749216952031
8041,57966,Granville Station @ Platform 2,ZN 1,49.283136,-123.115744,2661,40.525887085946636
8043,57968,Main Street-Science World Station @ Platform 2,ZN 1,49.273099,-123.100399,3271,92.0561010897391
8044,57969,Commercial-Broadway Station @ Platform 4,ZN 1,49.262317,-123.069179,4561,82.46636956918744
8047,57972,Joyce-Collingwood Station @ Platform 2,ZN 1,49.238353,-123.031827,6209,22.75827684702347
555,50550,Southbound Granville St @ N Connaught Dr,BUS ZN,49.244793,-123.139357,1691,105.74571308627428
554,58588,Southbound Granville St @ Nanton Ave,BUS ZN,49.247111,-123.139289,1695,69.72554645670179
10350,59765,Westbound Great Northern Way @ Foley St,BUS ZN,49.266404,-123.087137,3821,82.72445445170423
4881,58321,Southbound Howe St @ Dunsmuir St,BUS ZN,49.284055,-123.11788,2605,84.71420549434109
4882,54830,Southbound Howe St @ W Georgia St,BUS ZN,49.282906,-123.119595,2538,89.78978955475856
146,50146,Northbound Main St @ E 59 Ave,BUS ZN,49.217015,-123.101819,3166,62.36742837183127
147,50147,Northbound Main St @ E 57 Ave,BUS ZN,49.218788,-123.10174,3169,77.38370259701786
144,59844,Northbound Main St @ E 62 Ave,BUS ZN,49.214623,-123.101909,3157,62.11309948734817
4883,54831,Southbound Howe St @ Robson St,BUS ZN,49.281831,-123.121239,2461,74.43953754637236
142,50142,Northbound Main St @ SE Marine Dr,BUS ZN,49.211565,-123.102035,3144,45.94985301933329
140,50140,Eastbound E 41 Ave @ Ontario St,BUS ZN,49.233063,-123.105218,3003,64.40765238731201
4887,54835,Southbound Granville St @ W Cloverleaf,BUS ZN,49.266704,-123.138572,1726,26.278268306190537
10694,50013,Eastbound Pacific St @ Richards St,BUS ZN,49.273529,-123.127316,2194,49.44230914389574
12631,60386,Eastbound W 41 Ave @ East Blvd,BUS ZN,49.234483,-123.154407,1135,87.07960538148335
12632,60385,Westbound W 41 Ave @ East Blvd,BUS ZN,49.234672,-123.15479,1135,38.43503556762975
828,50821,Northbound Fraser St @ E 62 Ave,BUS ZN,49.214241,-123.090903,3630,25.65388721995966
827,50820,Northbound Fraser St @ E 65 Ave,BUS ZN,49.212147,-123.090933,3625,77.73515094683843
826,50819,Westbound SW Marine Dr @ Oak St,BUS ZN,49.20453,-123.131063,2059,102.21543909825935
820,50813,Southbound Oak St @ Park Dr,BUS ZN,49.214689,-123.130177,2079,56.563904337214446
823,50816,Southbound Oak St @ W 70 Ave,BUS ZN,49.208654,-123.130386,2068,47.59550418415232
822,50815,Southbound Oak St @ W 67 Ave,BUS ZN,49.21048,-123.130325,2074,59.53058605061724
1713,51699,Southbound Rupert St @ Adanac St,BUS ZN,49.277105,-123.033686,6159,75.8649430080405
1712,51698,Westbound Adanac St @ Skeena St,BUS ZN,49.277492,-123.028787,6351,69.43229037100451
1711,51697,Southbound Boundary Rd @ E Georgia St,BUS ZN,49.277916,-123.023773,6547,77.57000907313545
1710,51696,Southbound Boundary Rd @ E Pender St,BUS ZN,49.279904,-123.023768,6548,69.50333192662546
1715,51701,Southbound Rupert St @ Charles St,BUS ZN,49.272956,-123.033718,6151,65.62770864406302
1714,51700,Southbound Rupert St @ Parker St,BUS ZN,49.275459,-123.033703,6155,75.43325691974287
922,50914,Westbound E Broadway @ Woodland Dr,BUS ZN,49.262447,-123.074067,4393,69.38824702029636
3019,52988,Southbound N Boundary Rd @ Eton St,BUS ZN,49.287261,-123.02361,6557,99.71842946597012
201,50201,Eastbound W 41 Ave @ Osler St,BUS ZN,49.233911,-123.129836,2063,79.81228884857444
200,50200,Eastbound W 41 Ave @ Selkirk St,BUS ZN,49.23404,-123.132898,1970,57.24405468145625
202,56125,Northbound Granville St @ W 41 Ave,BUS ZN,49.234888,-123.139463,1672,108.56766048464634
205,50204,Northbound Granville St @ W 36 Ave,BUS ZN,49.239279,-123.13931,1678,64.18794986817097
204,50203,Northbound Granville St @ W 38 Ave,BUS ZN,49.237418,-123.139374,1675,69.25602805876198
207,50206,Northbound Granville St @ Minto Cres,BUS ZN,49.243144,-123.139178,1686,76.55719173840687
206,50205,Northbound Granville St @ W 34 Ave,BUS ZN,49.241186,-123.13924,1682,66.65857155560154
209,50208,Northbound Granville St @ Nanton Ave,BUS ZN,49.24769,-123.139023,1695,64.79521435397045
208,50207,Northbound Granville St @ N Connaught Dr,BUS ZN,49.245722,-123.139081,1692,67.02016842561709
12040,61809,Eastbound Cornwall Ave @ Trafalgar St,BUS ZN,49.272658,-123.163937,906,61.47727734468896
12048,61826,Southbound Clarendon St @ E 33 Ave,BUS ZN,49.239443,-123.055538,5265,71.2283113561921
835,50828,Northbound Fraser St @ E 47 Ave,BUS ZN,49.227632,-123.090596,3663,60.4941194469671
838,50831,Northbound Fraser St @ E 41 Ave,BUS ZN,49.233627,-123.090406,3668,165.9973708594597
10070,59420,Eastbound Davie St @ Broughton St,BUS ZN,49.283478,-123.136106,1822,53.381490354461
920,50912,Westbound E Broadway @ Semlin Dr,BUS ZN,49.262384,-123.064374,4829,67.17881504235834
923,50915,Westbound E Broadway @ McLean Dr,BUS ZN,49.262487,-123.07607,4310,80.50604725740149
924,50916,Westbound E Broadway @ Clark Dr,BUS ZN,49.262499,-123.078554,4130,151.11202150977698
925,50917,Westbound E Broadway @ Glen Dr,BUS ZN,49.262497,-123.080761,4041,88.06144888543264
926,50918,Westbound E Broadway @ Windsor St,BUS ZN,49.262532,-123.083724,3942,68.09755085436134
785,50778,Southbound Fraser St @ E 16 Ave,BUS ZN,49.25611,-123.090058,3695,75.9763956449208
787,50780,Southbound Fraser St @ E 21 Ave,BUS ZN,49.25162,-123.090186,3690,68.14038170444456
780,50773,Eastbound E Broadway @ Prince Edward St,BUS ZN,49.262454,-123.095524,3462,75.94042256051274
781,50774,Eastbound E Broadway @ St. George St,BUS ZN,49.262402,-123.092514,3584,70.1722731724416
788,50781,Southbound Fraser St @ E 23 Ave,BUS ZN,49.249808,-123.090246,3688,68.60650552067497
789,50782,Southbound Fraser St @ E King Edward Ave,BUS ZN,49.248306,-123.090273,3685,76.04747355714468
1371,51360,Westbound Venables St @ Vernon Dr,BUS ZN,49.276868,-123.079737,4107,37.68484214470228
1372,51361,Westbound Venables St @ Raymur Ave,BUS ZN,49.276876,-123.083149,3979,82.54720343432508
1374,51363,Westbound Prior St @ Heatley Ave,BUS ZN,49.276651,-123.09021,3698,73.78071616929351
784,50777,Southbound Fraser St @ E 13 Ave,BUS ZN,49.258479,-123.089284,3727,74.68131309106896
12823,60577,Westbound W Georgia St @ Richards St,BUS ZN,49.281177,-123.115895,2650,37.20950486349384
786,50779,Southbound Fraser St @ E 19 Ave,BUS ZN,49.25348,-123.090123,3692,57.978668425738235
782,50775,Southbound Fraser St @ E Broadway,BUS ZN,49.262021,-123.089232,3732,101.1643381275866
783,50776,Southbound Fraser St @ E 11 Ave,BUS ZN,49.26032,-123.089275,3730,68.8463408361476
1106,51097,Southbound Arbutus St @ W 19 Ave,BUS ZN,49.255057,-123.153065,1191,54.88683173778876
1107,51098,Southbound Arbutus St @ W 21 Ave,BUS ZN,49.253174,-123.153131,1186,70.87766711950464
1104,51095,Southbound Arbutus St @ W 14 Ave,BUS ZN,49.258823,-123.153203,1182,71.86896078356473
1105,51096,Southbound Arbutus St @ W 16 Ave,BUS ZN,49.256894,-123.153045,1178,86.56900699293992
1103,51094,Southbound Arbutus St @ W 12 Ave,BUS ZN,49.260673,-123.153185,1188,76.16048939109955
1108,51099,Southbound Arbutus St @ W King Edward Ave,BUS ZN,49.251137,-123.153214,1180,91.87904939517065
686,50679,Southbound Nanaimo St @ E 3rd Ave,BUS ZN,49.267411,-123.056736,5200,43.585553414384115
1836,51822,Southbound Elliott St @ E 47 Ave,BUS ZN,49.227337,-123.054776,5295,54.9040152889672
1895,51881,Northbound Wesbrook Mall @ Triumf Centre,BUS ZN,49.247687,-123.231681,8,3353.3463813806247
1896,51882,Westbound W 16 Ave @ Wesbrook Mall,BUS ZN,49.255191,-123.238457,8,3421.5861457412548
2137,52117,Northbound Granville St @ W 71 Ave,BUS ZN,49.206713,-123.140464,1630,80.12075073252865
11258,61254,Olympic Village Station @ Bay 3,BUS ZN,49.265937,-123.116053,2649,24.452638730258194
11252,61338,Marine Drive Station @ Bay 2,BUS ZN,49.209383,-123.116116,2607,220.30674764233058
11251,61337,Marine Drive Station @ Bay 1,BUS ZN,49.209087,-123.116823,2607,237.34999066351182
12789,59431,Eastbound W Broadway @ Spruce St,BUS ZN,49.263296,-123.128317,2127,100.16215856421547
12788,60495,Southbound Arbutus St @ 4200 Block,BUS ZN,49.248095,-123.153504,1176,110.8408383932895
12787,60547,Southbound West Blvd @ W 46th Ave,BUS ZN,49.229631,-123.155866,1085,59.3115962475856
9147,51139,Eastbound Kingsway @ St. Catherines St,BUS ZN,49.254367,-123.085052,3855,87.84186433608342
378,50374,Eastbound W 41 Ave @ Collingwood St,BUS ZN,49.234687,-123.181639,444,55.96323665179304
845,50838,Northbound Fraser St @ E 28 Ave,BUS ZN,49.245869,-123.090107,3681,67.07078482252683
372,50368,Southbound Dunbar St @ W 29 Ave,BUS ZN,49.245928,-123.185332,392,55.93915615985461
842,50835,Northbound Fraser St @ E 33 Ave,BUS ZN,49.240627,-123.09022,3675,53.319994356790424
1731,51717,Southbound Rupert St @ E 28 Ave,BUS ZN,49.245072,-123.033981,6115,69.02049851716656
1735,51721,Southbound Joyce St @ Wellington Ave,BUS ZN,49.2398,-123.030473,6287,78.51741193561847
1736,51722,Joyce Station @ Unloading Only,BUS ZN,49.238592,-123.032425,6209,114.54358399782654
1594,51582,Westbound W King Edward Ave @ Pine Cres,BUS ZN,49.249695,-123.14792,1394,69.91188657252201
1596,51584,Westbound W King Edward Ave @ Arbutus St,BUS ZN,49.251741,-123.153726,1180,102.3116796419328
1593,51581,Westbound W King Edward Ave @ Marguerite St,BUS ZN,49.249651,-123.145097,1487,76.11421508994728
1592,51580,Westbound W King Edward Ave @ Granville St,BUS ZN,49.24956,-123.139586,1699,82.40969534943329
1598,51586,Westbound W King Edward Ave @ Valley Dr,BUS ZN,49.249723,-123.159848,1018,84.11288332096109
11615,59128,Westbound Canada Way @ Smith Ave,BUS ZN,49.254781,-123.021521,6514,342.5784673512253
11,50011,Eastbound Davie St @ Howe St,BUS ZN,49.27755,-123.126971,2213,60.32210779215901
485,50481,Northbound Cambie St @ W 12 Ave,BUS ZN,49.260758,-123.114831,2695,84.47405642579555
483,50479,Northbound Cambie St @ W 16 Ave,BUS ZN,49.257158,-123.114908,2690,61.45127928159419
14,50014,Eastbound Pacific Blvd @ Homer St,BUS ZN,49.272929,-123.125546,2266,59.308659320743665
12807,60568,Waterfront Station @ Bay 1,BUS ZN,49.286252,-123.113075,2764,73.30650251206427
11441,50978,Westbound W Hastings St @ Granville St,BUS ZN,49.285242,-123.113584,2725,40.9139298928126
1100,51091,Northbound Renfrew St @ E Georgia St,BUS ZN,49.278605,-123.043931,5741,78.70910073877445
1101,51092,Northbound Renfrew St @ E Pender St,BUS ZN,49.280484,-123.043939,5744,64.61323723045288
902,50895,Eastbound E Broadway @ Renfrew St,BUS ZN,49.261812,-123.043749,5720,80.87113671374692
900,50893,Eastbound E Broadway @ Slocan St,BUS ZN,49.261917,-123.049151,5506,62.93603922872726
901,50894,Eastbound E Broadway @ Kaslo St,BUS ZN,49.261906,-123.046541,5612,70.17639641440869
906,50899,Eastbound E Broadway @ Rupert St,BUS ZN,49.261781,-123.033192,6134,83.16526117764555
907,50900,Eastbound Lougheed Hwy @ Skeena St,BUS ZN,49.263759,-123.027828,6340,115.68729938669935
904,50897,Eastbound E Broadway @ Nootka St,BUS ZN,49.261793,-123.039755,5883,61.27240125133115
905,50898,Eastbound E Broadway @ Lillooet St,BUS ZN,49.261818,-123.037407,5980,73.08721379616073
9551,58133,Northbound Granville St @ W 64 Ave,BUS ZN,49.213461,-123.140233,1640,73.91263855946784
12596,60348,Eastbound W Georgia St @ Homer St,BUS ZN,49.280236,-123.114837,2689,92.65748806686206
1798,51784,Southbound Boundary Rd @ Burke St,BUS ZN,49.236626,-123.023676,6527,91.32665906123256
1696,51682,Northbound Rupert St @ Grandview Hwy,BUS ZN,49.258529,-123.033603,6131,88.34153535678976
1697,51683,Northbound Rupert St @ E Broadway,BUS ZN,49.262245,-123.033587,6134,83.00835723937182
1694,51680,Northbound Rupert St @ E 17 Ave,BUS ZN,49.255039,-123.033652,6126,72.00535941059144
1695,51681,Northbound Rupert St @ Worthington Dr,BUS ZN,49.25681,-123.033644,6129,89.93686911344992
1692,51678,Northbound Rupert St @ E 22 Ave,BUS ZN,49.250951,-123.033666,6122,81.27730837087762
1693,51679,Northbound Rupert St @ Seaforth Dr,BUS ZN,49.253435,-123.033663,6124,65.17631666431099
1690,51676,Northbound Rupert St @ E 27 Ave,BUS ZN,49.246536,-123.033689,6116,64.2077205402797
1691,51677,Northbound Rupert St @ E 25 Ave,BUS ZN,49.248137,-123.033674,6118,61.88555434675501
1698,51684,Northbound Rupert St @ E 7th Ave,BUS ZN,49.264088,-123.033609,6136,63.51222668988112
1699,51685,Northbound Rupert St @ E 5th Ave,BUS ZN,49.265981,-123.033605,6137,71.58257660254671
25,50025,Westbound Davie St @ Granville St,BUS ZN,49.277437,-123.126514,2260,80.77382356697623
26,50026,Westbound Davie St @ Howe St,BUS ZN,49.278073,-123.127493,2213,78.69777330843264
22,50022,Northbound Columbia St @ E Pender St,BUS ZN,49.280772,-123.102196,3145,77.29731173116993
11274,61365,Yaletown-Roundhouse Station @ Platform 2,ZN 1,49.274467,-123.122124,2404,14.225413465641967
11275,61366,Yaletown-Roundhouse Station @ Platform 1,ZN 1,49.274508,-123.122015,2404,19.43135142831288
11276,61367,Olympic Village Station @ Platform 2,ZN 1,49.266616,-123.115218,2680,50.25934398867741
11277,61368,Olympic Village Station @ Platform 1,ZN 1,49.266557,-123.115527,2680,45.05804212216455
11272,61363,Vancouver City Centre Station @ Platform 2,ZN 1,49.282462,-123.118283,2579,26.48100830943198
11273,61364,Vancouver City Centre Station @ Platform 1,ZN 1,49.282352,-123.118143,2579,30.88732686775943
11278,61369,Broadway-City Hall Station @ Platform 2,ZN 1,49.262684,-123.114856,2696,97.51995815550558
11279,61370,Broadway-City Hall Station @ Platform 1,ZN 1,49.262725,-123.114753,2696,108.6300694151068
2058,52041,Westbound W 49 Ave @ Granville St,BUS ZN,49.227032,-123.140335,1664,75.37240896443792
9121,58706,Westbound McGill St @ N Esmond Ave,BUS ZN,49.288414,-123.022039,6558,210.8025957072848
10655,60728,Eastbound W Broadway @ Bayswater St,BUS ZN,49.264061,-123.170799,712,59.92302339286908
10651,60726,Eastbound W Broadway @ Blenheim St,BUS ZN,49.264155,-123.17742,562,61.73178358530695
10652,60727,Eastbound W Broadway St @ Balaclava St,BUS ZN,49.264095,-123.173572,650,58.59087605189204
600,50594,Westbound W 4th Ave @ NW Marine Dr,BUS ZN,49.268604,-123.200584,131,137.26156020695552
182,50182,Northbound Main St @ National Ave,BUS ZN,49.275321,-123.099748,3275,92.94091663210244
180,50180,Northbound Main St @ Industrial Ave,BUS ZN,49.270803,-123.100432,3247,36.71001397145507
