id,type,street_count,vulnerability_score,longitude,latitude,transit_count,crime_count,stores_count,rtransit_count,schools_count,neighbors,crime_range,store_range,transit_range,rtransit_range,schools_range
3794,Junction,4,1.1965015399375862,-123.0872714,49.27834178,0,4,0,0,0,"[(3799, 99.70372249, 8948), (3701, 172.138176, 9769), (3792, 100.7970251, 9782), (3887, 172.988296, 10427)]",27.535711177832212,11.840341404192442,2.0787610500624285,0.01951772552306989,0.12896948361149932
3795,Junction,4,0.9086572043217482,-123.0872324,49.2587905,0,2,0,0,0,"[(3796, 100.5591074, 4620), (3793, 95.52556231, 4826), (3727, 140.7596077, 9711), (3870, 140.8087938, 10390)]",17.106648890591252,14.901869374884965,2.3505750241717034,0.022498147433630405,0.19791758431047812
3796,Junction,4,0.4658807751697933,-123.0872134,49.25969496,0,1,0,0,0,"[(3798, 100.5773815, 4404), (3795, 100.5591074, 4620), (3729, 140.7624396, 9710), (3872, 140.8106139, 10389)]",17.667290817665158,14.311843951931609,2.3994166540527524,0.0243029872241127,0.2191870090755042
3797,Junction,3,0.0,-123.0872,49.25705964,0,0,0,0,0,"[(3793, 98.92902837, 5246), (3787, 17.14619913, 10392), (3861, 123.7706564, 10393)]",14.81624109847741,20.222873773101792,2.3609328758673307,0.020607059618904272,0.19046488854221388
3798,Junction,4,0.4753400420057069,-123.0871988,49.26059962,0,1,0,0,0,"[(3800, 100.5441897, 4205), (3796, 100.5773815, 4404), (3730, 140.7661414, 9709), (3874, 141.1300459, 10388)]",17.84651223000567,14.512511982214244,2.4570515787569405,0.02607721021783058,0.1970151668647739
3799,Junction,4,0.7056399688735326,-123.0872235,49.27923808,0,3,0,0,0,"[(3802, 100.4220266, 8065), (3794, 99.70372249, 8948), (3703, 172.9594948, 9793), (3889, 172.2385103, 10453)]",28.978214478177623,14.059549208757025,2.1544530907580164,0.01922648908596008,0.13470201457061937
3800,Junction,4,1.5032123300446,-123.0871761,49.26150391,0,3,0,0,0,"[(3801, 105.4708067, 4005), (3798, 100.5441897, 4205), (3731, 141.3877535, 9708), (3876, 140.8588553, 10387)]",20.3218500125453,16.615260135243485,2.665536179904556,0.02854786493322326,0.18626874855168446
3801,Junction,4,0.5639051904523875,-123.0871624,49.26245259,1,1,11,0,0,"[(3803, 105.6016723, 3809), (3800, 105.4708067, 4005), (3732, 141.2416325, 9767), (3878, 141.245726, 10424)]",20.788489293594623,27.524805985315343,3.668263627016039,0.030326947777219188,0.18226316798917852
3802,Junction,4,2.2529688356421995,-123.0871902,49.28014113,0,5,0,0,0,"[(3805, 106.2674547, 6939), (3799, 100.4220266, 8065), (3704, 172.6007787, 9774), (3893, 172.8936585, 10430)]",32.03774982244684,18.26131156830619,2.539423272073851,0.018950135271602025,0.15289567360714512
3803,Junction,4,1.7271349426692282,-123.0871425,49.26340241,0,5,0,0,0,"[(3804, 100.5623332, 3606), (3801, 105.6016723, 3809), (3733, 141.6038148, 9766), (3879, 141.2302975, 10423)]",23.97601939459094,15.654911635139227,2.4172607005248308,0.03157393533406765,0.1741243047458947
3804,Junction,4,1.0319583120611795,-123.0871234,49.2643069,0,3,0,0,0,"[(3806, 100.6029948, 3391), (3803, 100.5623332, 3606), (3734, 141.9777249, 9765), (3881, 141.1739995, 10422)]",22.833506039214313,12.553696141757257,2.0903770013810834,0.03457805524099853,0.17231824402928794
3805,Junction,4,2.9909509787480952,-123.0871423,49.28109649,2,7,20,0,0,"[(3807, 105.667482, 5013), (3802, 106.2674547, 6939), (3705, 172.6624304, 9770), (3894, 172.6128849, 10428)]",36.50059234581428,36.79413162685369,4.452420425796137,0.018480528944488688,0.13502108612906966
3806,Junction,3,2.2008048976417283,-123.0871045,49.26521176,0,5,0,0,0,"[(3804, 100.6029948, 3391), (3735, 142.3232856, 9764), (3883, 141.0633073, 10421)]",22.831654744605398,11.011241917715955,1.8966288084214302,0.03150622435927646,0.17244640406158537
3807,Junction,4,2.614983247943505,-123.0871028,49.28204664,0,5,0,0,0,"[(3809, 100.7017555, 2689), (3805, 105.667482, 5013), (3708, 172.5746991, 9768), (3817, 19.87990707, 10425)]",32.62173810991691,17.603240177570814,3.3950587991577477,0.018095571799832847,0.11582227205611365
3808,Psudo,2,2.3867313001204638,-123.0869571,49.22057835,0,6,0,0,2,"[(3649, 285.6239916, 9665), (3875, 129.9570364, 10345)]",12.352603375921765,4.228822194289575,1.4368377707487423,0.006586943177474938,2.1051306311833082
3809,Junction,4,2.228879293966398,-123.087065,49.28295213,1,6,0,0,0,"[(3810, 66.57718452, 304), (3807, 100.7017555, 2689), (3710, 172.4354454, 9819), (3917, 232.1573959, 10471)]",30.537408137318707,13.21687492594625,3.217945296228629,0.017920759182712135,0.10508833687898253
3810,Junction,2,0.0,-123.0870373,49.28355072,0,0,0,0,0,"[(3809, 66.57718452, 304), (3712, 178.8423402, 9679)]",24.068076451403403,11.472171556565376,2.220591216281572,0.01761181289746372,0.09802252759097715
3811,Junction,3,0.0,-123.0870012,49.27174906,0,0,0,0,0,"[(3788, 124.4511, 1548), (3736, 154.5296032, 8875), (4025, 417.9029341, 9678)]",14.611796892708616,7.169991148937429,1.694462974341546,0.029006692350564144,0.09462861627042891
3812,Junction,3,1.264129917911197,-123.0869122,49.23650168,0,3,0,0,0,"[(3815, 195.1136334, 8272), (3751, 81.08373471, 10415), (3837, 81.00539149, 10416)]",11.00170906494893,6.015694375064252,1.9478539603322775,0.009635338934029448,0.17223910365028142
3813,Junction,3,0.0,-123.0868983,49.23283647,1,0,0,0,0,"[(3814, 105.7420394, 8644), (3771, 63.78085836, 10417), (3888, 154.254051, 10848)]",7.045568016881301,7.598182202618952,4.006948918795324,0.009477930392368114,0.6083541707222153
3814,Junction,3,0.0,-123.086874,49.23378751,0,0,0,0,2,"[(3813, 105.7420394, 8644), (3891, 154.0289072, 10847)]",6.729139677264068,6.475810236882864,2.439052690725469,0.009222790701357278,2.1269402300880236
3815,Junction,4,0.0,-123.0868648,49.2382565,0,0,0,0,0,"[(3816, 224.3630606, 7912), (3812, 195.1136334, 8272), (3753, 81.00771412, 10413), (3843, 81.06071904, 10414)]",7.889054919239213,6.090008244156693,1.9923609863309206,0.0100323559670723,0.1708271080851032
3816,Junction,3,0.2818606955404635,-123.0868038,49.2402743,0,1,0,0,0,"[(3815, 224.3630606, 7912), (3754, 83.69859162, 10410), (3827, 56.45276088, 10412)]",9.536484754026901,6.636112725072975,2.600158541497166,0.010635680168400493,0.23148436601419406
3817,Junction,3,0.0,-123.0868295,49.28204213,1,0,0,0,0,"[(3917, 228.0773939, 10380), (3807, 19.87990707, 10425), (3896, 152.6224761, 10426)]",30.02907070606272,16.530255362532255,3.552808497503923,0.017923630484737427,0.1151845798594849
3818,Junction,2,0.4551867875537986,-123.0867153,49.27258534,0,2,0,0,0,"[(3828, 186.9484452, 856), (3593, 447.575067, 8003)]",15.70340044059504,7.415724553648452,1.2840660375467317,0.019793737306932548,0.0892868439230158
3819,Junction,3,0.2498370564584527,-123.0866179,49.22541998,1,1,0,0,0,"[(3822, 210.5812796, 9270), (3752, 98.36594482, 10420), (3871, 100.5318606, 10851)]",8.6710708117071,8.118758715233025,3.4172584568938134,0.008014093854905233,0.1438563650029676
3820,Junction,3,0.5582661385478637,-123.0866246,49.24325835,0,0,0,0,0,"[(3823, 246.3324573, 7448), (3763, 90.82538891, 10406), (3832, 50.03696735, 10407)]",8.697426278790207,7.982599641460112,1.8267559701282896,0.011392610414822897,0.22874245215872008
3821,Junction,3,0.6827398430042207,-123.0866473,49.26621359,2,2,0,0,0,"[(3826, 111.6843604, 2427), (3739, 181.2229142, 9671), (3886, 132.2176309, 9672)]",16.925868773306,9.297443062266941,3.7645142511167697,0.03993186868735365,0.15510290450256298
3822,Junction,4,0.0,-123.0865492,49.22731367,0,0,0,0,0,"[(3824, 199.0915659, 9149), (3819, 210.5812796, 9270), (3755, 100.5739267, 10419), (3877, 100.4131928, 10850)]",8.532840273237062,8.45330122656687,1.9857976206621588,0.008142336004688845,0.150374879232613
3823,Junction,3,0.0,-123.0865628,49.2454738,0,0,0,0,0,"[(3820, 246.3324573, 7448), (3769, 91.0216761, 10404), (3835, 49.95210641, 10405)]",9.12793103015962,10.569238038451372,1.855181362853507,0.012326336746456081,0.17974656689327423
3824,Junction,4,0.8684626535836233,-123.0865052,49.22910432,0,2,0,0,0,"[(3822, 199.0915659, 9149), (3759, 100.5675405, 10418), (3880, 100.5181903, 10849)]",9.627424357918303,8.412715087037638,1.9150951275319568,0.008400892815300959,0.16590646149844449
3825,Dead end,1,0.0,-123.0864985,49.2293514,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
3826,Junction,2,0.0,-123.0864895,49.26720346,0,0,0,0,0,"[(3821, 111.6843604, 2427), (3738, 190.8285259, 9775)]",13.352875117496897,8.32795066826094,1.9812306183192747,0.033437431290293355,0.13667951119477753
3827,Junction,3,0.0,-123.0860283,49.2402691,0,0,0,0,0,"[(3829, 61.80179289, 7885), (3851, 24.54540824, 10411), (3816, 56.45276088, 10412)]",9.017754656630537,6.542885377298071,3.202384287411861,0.010652130956602935,0.284176819502145
3828,Junction,3,1.0684123700141877,-123.0860677,49.2742127,0,4,0,0,0,"[(3818, 186.9484452, 856), (3967, 266.1910656, 10355), (3789, 110.5317212, 10461)]",18.868261709500832,7.925168308427832,1.4583420626316392,0.01895126467178264,0.09631526182828974
3829,Junction,3,0.0,-123.0860094,49.24082488,0,0,0,0,0,"[(3830, 94.57439187, 7884), (3827, 61.80179289, 7885), (3756, 140.4995952, 10386)]",8.438910800034343,6.651227615889191,2.4136747038396473,0.010675280220331965,0.3947029725246018
3830,Junction,3,0.0,-123.0859808,49.24167539,0,0,0,0,1,"[(3831, 94.47263704, 7819), (3829, 94.57439187, 7884), (3758, 140.9956626, 10409)]",8.247757656954128,6.959105068573756,2.0135550679673977,0.010912896409221719,1.1309968225754714
3831,Junction,4,0.0,-123.0859579,49.24252506,0,0,0,0,0,"[(3832, 81.67288482, 7731), (3830, 94.47263704, 7819), (3761, 140.7924054, 10408), (3906, 141.6214059, 10843)]",8.42662919957366,7.41616171054975,1.9138035822137498,0.011259113978118103,0.39862226906144493
3832,Junction,4,0.0,-123.0859372,49.24325961,0,0,0,0,0,"[(3833, 73.58247227, 7636), (3831, 81.67288482, 7731), (3820, 50.03696735, 10407), (3907, 141.5991277, 10842)]",8.827218705935708,7.801379512821893,1.812454200361111,0.011441403592119218,0.26917429888179334
3833,Junction,3,0.0,-123.085919,49.24392139,0,1,0,0,0,"[(3834, 78.11534555, 7635), (3832, 73.58247227, 7636), (3908, 141.5604583, 10903)]",9.425344322532352,8.199359323408139,1.761430476233504,0.011584620657836223,0.2249156676015455
3834,Junction,3,0.0,-123.0858996,49.24462394,0,0,0,0,0,"[(3835, 93.70894461, 7522), (3833, 78.11534555, 7635), (3909, 141.5954604, 10841)]",8.983465962627816,8.845012220201554,1.768618520059484,0.01193456828635943,0.20645439834602897
3835,Junction,4,0.0,-123.0858765,49.24546674,0,0,0,0,0,"[(3840, 120.5601317, 7417), (3834, 93.70894461, 7522), (3823, 49.95210641, 10405), (3910, 141.4227861, 10840)]",9.277679430627202,10.013025487995762,1.8361749528529077,0.012403096781666921,0.190205177565632
3836,Junction,3,0.0,-123.0857747,49.21108713,0,0,0,0,0,"[(3905, 126.0634419, 581), (3742, 177.9770768, 10357), (3842, 100.4479778, 10607)]",10.233388888929438,2.186964834881254,1.4963630549283147,0.0054530215464537336,0.09019240521312001
3837,Junction,3,0.0,-123.0857996,49.2364883,0,0,0,0,0,"[(3843, 195.4417113, 8270), (3812, 81.00539149, 10416), (3895, 81.05955271, 10846)]",8.538123117450095,5.836312402445799,1.8890642262321802,0.009566368998819895,0.18445509694743617
3838,Junction,4,0.2448652990349294,-123.0858564,49.27040019,0,1,0,0,0,"[(3924, 154.2392319, 10436), (3923, 155.4459094, 10495), (3900, 108.0120673, 10496), (3788, 118.1690247, 10497)]",20.431821576909538,7.738823622041207,1.8764569661192734,0.03390262398058188,0.10655865391853216
3839,Junction,3,0.0,-123.0858175,49.24858617,0,0,0,0,0,"[(3841, 60.40922355, 7104), (3775, 140.7212918, 10429), (3849, 6.744177118, 10857)]",12.156318875175558,12.622156188885947,3.1149944706002195,0.01457804480334045,0.19450667150415074
3840,Junction,4,0.0,-123.0858123,49.24655016,0,0,0,0,0,"[(3844, 107.6291188, 7323), (3835, 120.5601317, 7417), (3772, 143.7654208, 10403), (3911, 138.8078947, 10839)]",9.773520570203903,11.269637972224777,1.9217329636218499,0.01296712528834831,0.17893007878349673
3841,Junction,4,0.3697296376497264,-123.085797,49.24912939,0,1,0,0,0,"[(3845, 100.3571439, 6789), (3839, 60.40922355, 7104), (3776, 140.7535787, 10401), (3918, 140.8994117, 10837)]",12.334542388971506,12.7867418729598,2.4873983316836132,0.014846001227166748,0.20019356978733557
3842,Junction,4,0.7133783505218309,-123.0857302,49.21199022,0,2,0,0,0,"[(3846, 102.0689197, 10326), (3743, 178.1376222, 10353), (3836, 100.4479778, 10607)]",10.35331417598834,2.2574886592316195,1.3017582712573015,0.005439004398348904,0.09799224793697078
3843,Junction,4,0.0,-123.0857513,49.23824607,0,0,0,0,0,"[(3851, 224.6987334, 7911), (3837, 195.4417113, 8270), (3815, 81.06071904, 10414), (3898, 81.06851701, 10845)]",7.6233452557802455,5.948598623705395,1.9721639266196243,0.009984937617026981,0.18088282873051792
3844,Junction,4,0.7675684721044411,-123.0857594,49.24751744,0,2,0,0,0,"[(3849, 118.7186238, 7232), (3840, 107.6291188, 7323), (3774, 145.4916647, 10402), (3913, 136.1909508, 10838)]",12.108262192943853,11.963890887353202,2.141986268622838,0.013681868938380104,0.1807853549107824
3845,Junction,4,0.2993803913123313,-123.0857626,49.25003185,0,1,0,0,0,"[(3850, 100.5382364, 6671), (3841, 100.3571439, 6789), (3778, 140.7508008, 10400), (3921, 140.835522, 10836)]",12.440683282872156,13.184038618074993,2.156100401088077,0.01515522887885212,0.18472435346518365
