id,type,street_count,vulnerability_score,longitude,latitude,transit_count,crime_count,stores_count,rtransit_count,schools_count,neighbors
4037,Junction,4,0.0,-123.0813716,49.26145689,0,0,0,0,0,"[(3941, 140.7337411, 469), (4128, 140.6849307, 685), (4041, 105.5735333, 3968), (4030, 100.5046772, 4167)]"
4038,Junction,4,0.7623427143471035,-123.0813001,49.2290594,0,1,0,0,0,"[(3966, 100.7060695, 717), (4100, 100.9007685, 913), (4052, 200.8223327, 8829), (4034, 139.057313, 9189)]"
4039,Junction,4,0.0,-123.0813254,49.24459686,0,0,0,0,0,"[(3965, 100.7778693, 704), (4082, 86.6353808, 705), (4035, 93.90980524, 7513), (4036, 234.3398233, 7564)]"
4040,Junction,3,0.536268225207185,-123.0813741,49.27577317,0,1,0,0,0,"[(4043, 14.332794, 415), (4032, 172.5210492, 416), (3975, 91.37280864, 567)]"
4041,Junction,4,1.1800341078627326,-123.0813517,49.26240646,2,3,0,0,0,"[(3942, 140.7669915, 516), (4212, 281.3407861, 647), (4046, 105.5194609, 3770), (4037, 105.5735333, 3968)]"
4042,Junction,3,0.0,-123.0813232,49.2465204,0,0,0,0,0,"[(4089, 90.67633959, 700), (3998, 44.56485855, 701), (4035, 120.5829484, 7408)]"
4043,Junction,3,1.3074047673245957,-123.0813711,49.27590208,0,4,0,0,0,"[(4040, 14.332794, 415), (4102, 101.0264055, 775), (4045, 100.8959053, 10863)]"
4044,Junction,4,0.0,-123.0812996,49.23818862,0,0,0,0,0,"[(3985, 81.07180896, 711), (4076, 81.03974129, 712), (4055, 227.8203346, 7910), (4033, 194.9908514, 8269)]"
4045,Junction,4,0.0,-123.0813552,49.2768096,1,0,0,0,0,"[(3979, 89.49483694, 594), (4107, 101.1190468, 799), (4047, 58.06373981, 10434), (4043, 100.8959053, 10863)]"
4046,Junction,3,0.0,-123.081333,49.26335554,0,0,0,0,0,"[(3943, 140.6988551, 515), (4049, 100.5612327, 3566), (4041, 105.5194609, 3770)]"
4047,Junction,4,0.0,-123.081347,49.27733186,0,0,0,0,0,"[(3982, 88.70182982, 593), (4137, 151.7478278, 798), (4050, 100.9634995, 9778), (4045, 58.06373981, 10434)]"
4048,Psudo,2,0.0,-123.0813203,49.2670217,0,0,0,0,0,"[(4031, 291.7751831, 1943), (4053, 105.8191366, 2894)]"
4049,Junction,4,0.0,-123.0813139,49.26426003,0,0,0,0,0,"[(3944, 140.7768252, 514), (4132, 140.7300044, 726), (4051, 107.3441033, 3348), (4046, 100.5612327, 3566)]"
4050,Junction,4,0.9124371537630792,-123.0813296,49.27823997,0,2,0,0,0,"[(4141, 152.5139184, 727), (4054, 100.0227008, 8942), (4047, 100.9634995, 9778)]"
4051,Junction,4,0.0,-123.0812942,49.26522552,0,0,0,0,0,"[(3961, 120.9655942, 530), (4133, 140.6010777, 725), (4053, 93.8954494, 3104), (4049, 107.3441033, 3348)]"
4052,Junction,4,0.0,-123.0812366,49.23086537,0,0,0,0,0,"[(3972, 100.7747429, 716), (4111, 100.988255, 912), (4059, 210.9560554, 8681), (4038, 200.8223327, 8829)]"
4053,Junction,3,0.0,-123.0812918,49.26607002,0,0,0,0,0,"[(4134, 141.6720602, 724), (4048, 105.8191366, 2894), (4051, 93.8954494, 3104)]"
4054,Junction,4,2.0714223451934983,-123.0813088,49.27913959,0,4,0,0,0,"[(4143, 152.7756795, 751), (4056, 100.0970111, 8060), (4050, 100.0227008, 8942)]"
4055,Junction,3,0.0,-123.0812398,49.24023754,0,0,0,0,0,"[(4073, 72.5693887, 709), (4018, 21.09001171, 710), (4044, 227.8203346, 7910)]"
4056,Junction,4,0.5875865592197099,-123.0812841,49.28003983,0,2,0,0,0,"[(3977, 98.17988088, 522), (4145, 152.9007111, 732), (4057, 105.8102839, 6933), (4054, 100.0970111, 8060)]"
4057,Junction,4,0.6935272625062201,-123.0812666,49.28099154,2,2,0,0,0,"[(3989, 82.97445915, 519), (4150, 157.0931034, 728), (4058, 105.2405397, 5010), (4056, 105.8102839, 6933)]"
4058,Junction,3,0.334376856889913,-123.0812488,49.28193813,0,1,0,0,0,"[(3990, 81.12762587, 517), (4060, 41.31982212, 2687), (4057, 105.2405397, 5010)]"
4059,Junction,4,0.0,-123.0811672,49.23276243,1,0,0,0,0,"[(3976, 101.0802444, 715), (4115, 100.9249172, 911), (4062, 231.353377, 8550), (4052, 210.9560554, 8681)]"
4060,Junction,3,1.0215155046135238,-123.0812417,49.28230978,0,3,0,0,0,"[(4154, 155.4574587, 735), (4061, 37.06901936, 2686), (4058, 41.31982212, 2687)]"
4061,Junction,3,0.0,-123.0812338,49.28264318,2,0,0,0,0,"[(3991, 81.57028797, 569), (4103, 92.55966956, 780), (4060, 37.06901936, 2686)]"
4062,Junction,4,0.6780590320823365,-123.0811063,49.23484313,0,2,0,0,0,"[(3980, 104.7559239, 714), (4119, 101.0741268, 910), (4063, 176.5936758, 8390), (4059, 231.353377, 8550)]"
4063,Junction,3,0.0,-123.0810595,49.23643133,0,0,0,0,0,"[(4033, 21.01211601, 906), (4074, 60.13832103, 909), (4062, 176.5936758, 8390)]"
4064,Dead end,1,0.0,-123.0808327,49.20781347,2,0,0,0,0,
4065,Junction,3,0.2105984461967285,-123.0808127,49.20878072,0,1,0,0,0,"[(4006, 66.02208721, 931)]"
4066,Junction,3,2.278526391495943,-123.0807384,49.20906065,0,9,0,0,0,"[(3901, 253.1826821, 648), (4323, 400.0346273, 1068), (4067, 49.42698542, 10648)]"
4067,Junction,3,0.0,-123.0807295,49.20950522,0,0,0,0,0,"[(3995, 100.5613871, 925), (4068, 67.35991266, 10647), (4066, 49.42698542, 10648)]"
4068,Junction,3,0.0,-123.0807173,49.21011109,0,0,0,0,0,"[(4069, 110.446532, 10623), (4067, 67.35991266, 10647)]"
4069,Junction,3,0.0,-123.080697,49.2111045,1,0,0,0,0,"[(3996, 100.550719, 987), (4101, 59.22201896, 988), (4068, 110.446532, 10623)]"
4070,Dead end,1,0.0,-123.08072,49.27407914,0,0,0,0,0,
4071,Junction,4,0.3810471181045496,-123.0802191,49.22047497,0,1,0,0,0,"[(3956, 201.741345, 642), (4159, 100.4320188, 1137), (4075, 150.5219894, 9640), (4078, 98.9644782, 9943)]"
4072,Dead end,1,0.4828964814078721,-123.0803035,49.27407417,0,2,0,0,0,
4073,Junction,3,0.0,-123.0802429,49.24023283,1,0,0,0,0,"[(4055, 72.5693887, 709), (4084, 8.542484031, 903), (4077, 249.7594025, 7766)]"
4074,Junction,3,0.0,-123.0802335,49.23642011,0,0,0,0,0,"[(4124, 40.99157379, 908), (4063, 60.13832103, 909), (4076, 195.0698777, 8265)]"
4075,Junction,4,0.3244455298634257,-123.080167,49.22182852,0,1,0,0,0,"[(4017, 101.378541, 919), (4161, 100.3210736, 1135), (4081, 177.4961753, 9501), (4071, 150.5219894, 9640)]"
4076,Junction,4,0.0,-123.0801865,49.23817454,0,0,0,0,0,"[(4044, 81.03974129, 712), (4152, 82.55983728, 905), (4084, 228.7917908, 7900), (4074, 195.0698777, 8265)]"
4077,Junction,4,0.2762516676992083,-123.0801873,49.24247918,0,1,0,0,0,"[(4036, 83.94922344, 707), (4158, 95.15935315, 902), (4082, 234.7817954, 7561), (4073, 249.7594025, 7766)]"
4078,Junction,4,0.0,-123.0801421,49.21958955,0,0,0,0,0,"[(4016, 103.0989478, 920), (4157, 92.34814276, 1139), (4071, 98.9644782, 9943), (4087, 161.6653976, 9967)]"
4079,Junction,4,0.3411660615140424,-123.0801149,49.2137822,0,1,0,0,0,"[(3948, 219.8906927, 645), (4242, 221.5559721, 1148), (4080, 96.15162892, 10217), (4109, 108.5773257, 10273)]"
4080,Junction,4,0.0,-123.0801008,49.21464707,0,0,0,0,0,"[(3947, 221.599766, 644), (4244, 221.2523569, 1147), (4083, 98.01732449, 10178), (4079, 96.15162892, 10217)]"
4081,Junction,4,0.643485489452414,-123.0801061,49.22342465,0,2,0,0,0,"[(4019, 101.2922876, 918), (4164, 100.2579171, 1133), (4090, 211.150041, 9380), (4075, 177.4961753, 9501)]"
4082,Junction,4,0.421334222154768,-123.0801351,49.24459082,0,1,0,0,0,"[(4039, 86.6353808, 705), (4160, 93.92896694, 899), (4086, 93.2678996, 7484), (4077, 234.7817954, 7561)]"
4083,Junction,4,0.0,-123.0800857,49.2155287,0,0,0,0,0,"[(3949, 221.6502684, 643), (4246, 221.2209011, 1146), (4085, 97.15233484, 10142), (4080, 98.01732449, 10178)]"
4084,Junction,3,0.2282304601353406,-123.0801255,49.24023219,1,1,0,0,0,"[(4073, 8.542484031, 903), (4156, 84.94474296, 904), (4076, 228.7917908, 7900)]"
4085,Junction,4,0.0,-123.0800761,49.21640259,0,0,0,0,0,"[(4011, 110.8126609, 922), (4171, 111.1089319, 1144), (4087, 193.2752747, 10027), (4083, 97.15233484, 10142)]"
4086,Junction,4,0.0,-123.0801143,49.24542968,0,0,0,0,0,"[(4035, 90.49654205, 703), (4185, 140.7746631, 898), (4088, 113.9731306, 7377), (4082, 93.2678996, 7484)]"
4087,Junction,4,0.2847077732731954,-123.0800534,49.21814109,0,2,0,0,0,"[(4013, 110.8268829, 921), (4173, 110.8529757, 1142), (4078, 161.6653976, 9967), (4085, 193.2752747, 10027)]"
4088,Junction,3,0.2680467169168741,-123.0800794,49.24645464,0,1,0,0,0,"[(4273, 281.7654385, 858), (4089, 6.633905712, 7376), (4086, 113.9731306, 7377)]"
4089,Junction,3,0.2549097606963093,-123.0800773,49.2465143,0,1,0,0,0,"[(4042, 90.67633959, 700), (4092, 112.3522092, 7295), (4088, 6.633905712, 7376)]"
4090,Junction,4,1.4758375960210233,-123.0800356,49.22532344,1,4,0,0,0,"[(4020, 100.7791626, 916), (4166, 100.4203371, 1130), (4091, 93.20588224, 9339), (4081, 211.150041, 9380)]"
4091,Junction,3,0.7778213593991467,-123.0800099,49.22616168,0,0,0,0,0,"[(3986, 171.4046061, 915), (4094, 90.1722872, 9294), (4090, 93.20588224, 9339)]"
4092,Junction,3,0.192385312893967,-123.0800439,49.24752469,0,1,0,0,0,"[(4274, 281.888587, 857), (4093, 18.3293651, 7196), (4089, 112.3522092, 7295)]"
4093,Junction,3,0.0,-123.0800387,49.24768953,0,0,0,0,0,"[(4000, 135.133667, 698), (4095, 92.29965739, 7195), (4092, 18.3293651, 7196)]"
4094,Junction,3,0.0,-123.0799831,49.22697261,0,0,0,0,0,"[(3987, 171.4359038, 657), (4096, 80.21078805, 9229), (4091, 90.1722872, 9294)]"
4095,Junction,4,0.4705866415856499,-123.0800119,49.2485196,1,1,0,0,0,"[(4002, 135.1380974, 731), (4186, 140.7227818, 932), (4097, 57.41085592, 7078), (4093, 92.29965739, 7195)]"
4096,Junction,3,0.0,-123.0799591,49.22769396,0,0,0,0,0,"[(4230, 201.2254501, 1129), (4098, 9.045255828, 9228), (4094, 80.21078805, 9229)]"
4097,Junction,4,1.0040224245429124,-123.079991,49.24903585,0,2,0,0,0,"[(3999, 140.727971, 696), (4187, 140.5420295, 897), (4099, 100.6087867, 6762), (4095, 57.41085592, 7078)]"
4098,Junction,3,0.0,-123.0799565,49.2277753,0,0,0,0,0,"[(4034, 100.2347938, 914), (4100, 140.7505428, 9176), (4096, 9.045255828, 9228)]"
4099,Junction,4,0.5151371174238033,-123.0799588,49.2499406,0,1,0,0,0,"[(4001, 140.6475917, 695), (4188, 140.637458, 896), (4105, 100.4708321, 6639), (4097, 100.6087867, 6762)]"
4100,Junction,4,0.3411660615140424,-123.0799145,49.22904109,0,1,0,0,0,"[(4038, 100.9007685, 913), (4174, 100.585984, 1127), (4111, 200.6604216, 8820), (4098, 140.7505428, 9176)]"
4101,Junction,3,0.0,-123.0798839,49.21109813,0,0,0,0,0,"[(4069, 59.22201896, 988), (4121, 16.86463738, 1202), (4104, 95.49111654, 10599)]"
4102,Junction,3,0.0,-123.0799825,49.27588188,0,0,0,0,0,"[(4043, 101.0264055, 775), (4129, 39.65076533, 777), (4107, 100.6650527, 10861)]"
4103,Junction,3,0.0,-123.0799873,49.28281119,0,0,0,0,0,"[(4108, 48.71984723, 343), (4061, 92.55966956, 780), (4149, 62.00185454, 781)]"
4104,Junction,4,0.0,-123.0798682,49.21195703,0,0,0,0,0,"[(4109, 99.10948865, 10310), (4101, 95.49111654, 10599)]"
4105,Junction,4,0.0,-123.0799261,49.2508441,0,0,0,0,0,"[(4003, 140.5910706, 694), (4189, 140.7537902, 895), (4110, 100.3769919, 6548), (4099, 100.4708321, 6639)]"
4106,Dead end,1,0.0,-123.079986,49.28805608,0,0,0,0,0,
4107,Junction,3,0.5099857462495653,-123.0799654,49.27678731,1,1,0,0,0,"[(4045, 101.1190468, 799), (4136, 50.09672708, 800), (4102, 100.6650527, 10861)]"
4108,Psudo,2,0.0,-123.0799747,49.28324935,0,0,0,0,0,"[(4103, 48.71984723, 343)]"
4109,Junction,4,1.0777919329922296,-123.0798508,49.21284848,0,2,0,0,0,"[(3946, 240.6300776, 646), (4241, 201.7554689, 1149), (4079, 108.5773257, 10273), (4104, 99.10948865, 10310)]"
4110,Junction,3,1.898039943190562,-123.0798922,49.25174674,0,3,10,0,0,"[(4004, 140.8738348, 693), (4112, 34.67790877, 6547), (4105, 100.3769919, 6548)]"
4111,Junction,4,1.4014631030146405,-123.0798498,49.23084559,0,3,0,0,0,"[(4052, 100.988255, 912), (4179, 101.1873379, 1125), (4115, 210.8083279, 8672), (4100, 200.6604216, 8820)]"
4112,Junction,4,1.686319015716254,-123.0798819,49.2520586,0,3,15,0,0,"[(4007, 169.8481058, 752), (4190, 169.8527055, 952), (4113, 66.69672673, 6416), (4110, 34.67790877, 6547)]"
4113,Junction,3,0.0,-123.079859,49.25265837,1,0,2,0,0,"[(4192, 140.0664339, 894), (4114, 99.69093081, 6179), (4112, 66.69672673, 6416)]"
4114,Junction,4,0.0,-123.0798263,49.25355485,0,0,0,0,0,"[(4008, 140.624226, 692), (4193, 140.1116788, 893), (4117, 100.5779528, 6002), (4113, 99.69093081, 6179)]"
4115,Junction,4,0.0,-123.0797812,49.23274133,1,0,0,0,0,"[(4059, 100.9249172, 911), (4181, 100.8391537, 1123), (4119, 231.5085573, 8534), (4111, 210.8083279, 8672)]"
4116,Dead end,1,0.5320464591670636,-123.0798311,49.27316565,0,2,0,0,0,
4117,Junction,4,0.0,-123.0797929,49.25445931,0,0,0,0,0,"[(4009, 140.7911105, 691), (4196, 140.467224, 892), (4118, 100.5917063, 5824), (4114, 100.5779528, 6002)]"
4118,Junction,4,0.0,-123.0797591,49.25536388,0,0,0,0,0,"[(4010, 140.7949138, 690), (4198, 140.3964937, 891), (4120, 100.5331936, 5600), (4117, 100.5917063, 5824)]"
4119,Junction,4,0.0,-123.0797182,49.2348234,0,0,0,0,0,"[(4062, 101.0741268, 910), (4182, 100.9029935, 1120), (4124, 176.6527363, 8384), (4115, 231.5085573, 8534)]"
4120,Junction,4,0.0,-123.0797256,49.25626794,0,0,0,0,0,"[(4012, 140.7867154, 689), (4199, 140.3462272, 890), (4123, 54.09299077, 5408), (4118, 100.5331936, 5600)]"
4121,Junction,3,0.0,-123.0796524,49.21109617,0,0,0,0,0,"[(4101, 16.86463738, 1202), (4140, 38.17470714, 1206), (4165, 118.2045451, 10632)]"
4122,Dead end,1,0.4171208799332203,-123.0797355,49.27149004,0,1,0,0,0,
4123,Junction,3,0.0,-123.0797072,49.25675436,0,0,0,0,0,"[(4021, 128.300351, 688), (4200, 140.3608538, 889), (4120, 54.09299077, 5408)]"
4124,Junction,3,0.0,-123.0796706,49.23641212,0,0,0,0,0,"[(4146, 41.41784373, 907), (4074, 40.99157379, 908), (4119, 176.6527363, 8384)]"
4125,Psudo,2,0.7452968362990582,-123.0796135,49.25872891,0,2,0,0,0,"[(4024, 132.0214023, 686), (4206, 149.622121, 888)]"
4126,Dead end,1,0.348093114492442,-123.0794475,49.26098947,0,1,0,0,0,
4127,Junction,2,0.0,-123.0794635,49.2749656,0,0,0,0,0,"[(4129, 100.9997644, 526), (4172, 60.82476354, 768)]"
4128,Junction,3,0.0,-123.0794382,49.26144114,0,0,0,0,0,"[(4037, 140.6849307, 685), (4211, 140.7678704, 887)]"
4129,Junction,3,0.0,-123.0794375,49.27587395,0,0,0,0,0,"[(4127, 100.9997644, 526), (4176, 60.8406074, 776), (4102, 39.65076533, 777)]"
4130,Dead end,1,0.0,-123.0794074,49.26288829,1,0,0,0,0,
4131,Junction,3,0.2259481555339872,-123.0793979,49.26334063,0,1,0,0,0,"[(4214, 140.5017383, 928), (4132, 100.5300981, 3579)]"
4132,Junction,4,1.0297859656221808,-123.0793797,49.26424484,0,2,0,0,0,"[(4049, 140.7300044, 726), (4215, 140.4776901, 927), (4133, 105.3199729, 3361), (4131, 100.5300981, 3579)]"
4133,Junction,4,0.9918535215380992,-123.0793634,49.26519215,1,2,0,0,0,"[(4051, 140.6010777, 725), (4216, 140.6816872, 926), (4134, 95.75023623, 3118), (4132, 105.3199729, 3361)]"
4134,Junction,3,0.0,-123.0793446,49.26605336,3,0,0,1,0,"[(4053, 141.6720602, 724), (4219, 140.6135912, 923), (4133, 95.75023623, 3118)]"
4135,Dead end,1,0.0,-123.0792448,49.208913,1,0,0,0,0,
4136,Junction,3,0.0,-123.0792768,49.27677804,0,0,0,0,0,"[(4107, 50.09672708, 800), (4178, 50.4650576, 996), (4137, 58.83530257, 10500)]"
4137,Junction,3,0.7323033696543975,-123.0792611,49.27730717,0,1,0,0,0,"[(4047, 151.7478278, 798), (4138, 41.12477492, 9843), (4136, 58.83530257, 10500)]"
4138,Junction,3,0.0,-123.0792494,49.27767702,0,0,0,0,0,"[(4240, 149.5400996, 859), (4141, 58.51871869, 9842), (4137, 41.12477492, 9843)]"
4139,Dead end,1,0.0,-123.0791289,49.21009781,0,0,0,0,0,
4140,Junction,3,0.0,-123.0791283,49.21109175,0,0,0,0,0,"[(4175, 45.81744224, 1205), (4121, 38.17470714, 1206), (4197, 113.1315134, 10603)]"
4141,Junction,3,0.0,-123.0792335,49.2782033,0,0,0,0,0,"[(4050, 152.5139184, 727), (4142, 41.58648051, 9021), (4138, 58.51871869, 9842)]"
4142,Junction,3,0.5929664464014994,-123.0792231,49.27857732,0,1,0,0,2,"[(4245, 150.1355241, 929), (4143, 59.02633193, 9020), (4141, 41.58648051, 9021)]"
4143,Junction,3,0.0,-123.0792089,49.27910819,0,0,0,0,0,"[(4054, 152.7756795, 751), (4144, 42.41673661, 8131), (4142, 59.02633193, 9020)]"
4144,Junction,3,1.0187424619733392,-123.0791931,49.27948959,0,2,0,0,0,"[(4248, 149.8634386, 934), (4145, 58.42728328, 8130), (4143, 42.41673661, 8131)]"
4145,Junction,3,0.3660323412732292,-123.0791822,49.28001511,0,1,0,0,0,"[(4056, 152.9007111, 732), (4147, 42.02514194, 7001), (4144, 58.42728328, 8130)]"
4146,Junction,2,0.0,-123.0791017,49.23640574,0,0,0,0,0,"[(4124, 41.41784373, 907), (4148, 52.54023399, 8410)]"
4147,Junction,3,2.501802051951696,-123.0791678,49.28039301,0,5,0,0,0,"[(4250, 149.7121423, 933), (4150, 80.04231904, 7000), (4145, 42.02514194, 7001)]"
4148,Junction,3,1.0755021717334596,-123.0790889,49.23687828,0,2,0,0,0,"[(4183, 60.48497843, 1118), (4151, 93.64520844, 8324), (4146, 52.54023399, 8410)]"
4149,Junction,3,0.0,-123.0791519,49.28292221,0,0,0,0,0,"[(4103, 62.00185454, 781), (4257, 154.629375, 978), (4154, 71.50691481, 2745)]"
4150,Junction,4,3.9286033474676416,-123.079143,49.28111283,0,9,0,0,0,"[(4057, 157.0931034, 728), (4254, 154.4850177, 930), (4154, 130.7393361, 5066), (4147, 80.04231904, 7000)]"
4151,Junction,3,0.0,-123.0790655,49.2377205,0,0,0,0,0,"[(4261, 162.7276472, 1117), (4152, 49.45087087, 8286), (4148, 93.64520844, 8324)]"
4152,Junction,3,0.0,-123.0790527,49.23816524,0,0,0,0,0,"[(4076, 82.55983728, 905), (4153, 44.16835384, 8285), (4151, 49.45087087, 8286)]"
4153,Junction,3,0.0,-123.0790415,49.23856248,0,0,0,0,0,"[(4263, 172.7775306, 1116), (4155, 92.71953918, 8216), (4152, 44.16835384, 8285)]"
4154,Junction,4,0.4898902730042049,-123.0791044,49.28228858,0,1,0,0,0,"[(4060, 155.4574587, 735), (4256, 148.798207, 935), (4149, 71.50691481, 2745), (4150, 130.7393361, 5066)]"
4155,Junction,3,0.0,-123.0790181,49.23939638,0,0,0,0,0,"[(4264, 185.6028428, 1115), (4156, 92.54694183, 7934), (4153, 92.71953918, 8216)]"
4156,Junction,4,0.3985512834464037,-123.0789586,49.24022572,0,2,0,0,0,"[(4084, 84.94474296, 904), (4201, 93.44542362, 1113), (4158, 254.9983213, 7760), (4155, 92.54694183, 7934)]"
4157,Junction,3,0.0,-123.078874,49.21958011,0,0,0,0,0,"[(4078, 92.34814276, 1139), (4177, 26.42130508, 1141), (4159, 97.20389902, 9933)]"
4158,Junction,4,0.1982742565889144,-123.0788977,49.24251915,0,1,0,0,0,"[(4077, 95.15935315, 902), (4202, 93.67760818, 1111), (4160, 229.2956765, 7553), (4156, 254.9983213, 7760)]"
4159,Junction,4,0.0,-123.0788403,49.2204542,0,0,0,0,0,"[(4071, 100.4320188, 1137), (4209, 100.5600697, 1138), (4161, 150.7820835, 9629), (4157, 97.20389902, 9933)]"
4160,Junction,3,1.1820998631376347,-123.0788446,49.24458142,0,3,0,0,0,"[(4082, 93.92896694, 899), (4184, 46.75207154, 900), (4158, 229.2956765, 7553)]"
4161,Junction,4,0.0,-123.0787896,49.22181012,0,0,0,0,0,"[(4075, 100.3210736, 1135), (4213, 100.6654369, 1136), (4164, 177.6485369, 9498), (4159, 150.7820835, 9629)]"
4162,Junction,3,2.488175495706002,-123.0788568,49.26876442,0,5,0,0,0,"[(4223, 109.0943402, 901), (4163, 101.7098265, 2085), (4180, 205.2053692, 2167)]"
4163,Junction,4,0.0,-123.0788175,49.2696785,0,0,0,0,0,"[(4015, 205.8469395, 528), (4225, 107.5850117, 939), (4168, 201.9218079, 1651), (4162, 101.7098265, 2085)]"
4164,Junction,4,0.0,-123.0787295,49.22340763,0,1,0,0,0,"[(4081, 100.2579171, 1133), (4217, 100.7008358, 1134), (4166, 211.0812931, 9375), (4161, 177.6485369, 9498)]"
4165,Junction,3,0.0,-123.0786959,49.21026166,0,0,0,0,0,"[(4175, 95.39026629, 10631), (4121, 118.2045451, 10632)]"
4166,Junction,4,0.919911982290408,-123.0786567,49.22530576,0,1,0,0,0,"[(4090, 100.4203371, 1130), (4224, 100.549714, 1131), (4164, 211.0812931, 9375)]"
4167,Dead end,1,0.0,-123.0786414,49.22577708,0,1,0,0,0,
4168,Junction,4,3.16839052823157,-123.0786896,49.27148385,0,7,0,0,0,"[(4227, 100.4602289, 940), (4169, 185.2754081, 1064), (4163, 201.9218079, 1651)]"
4169,Junction,4,0.0,-123.0786639,49.27315036,0,0,0,0,0,"[(4228, 99.70134848, 876), (4170, 100.3619949, 998), (4168, 185.2754081, 1064)]"
4170,Junction,4,0.5582661385478637,-123.0786432,49.27405303,0,1,0,0,0,"[(4172, 100.2747292, 801), (4169, 100.3619949, 998), (4231, 100.2037709, 1043)]"
4171,Junction,3,0.7011185600775318,-123.0785505,49.21639331,0,2,0,0,0,"[(4085, 111.1089319, 1144), (4247, 109.789074, 1145), (4173, 193.2698227, 10024)]"
4172,Junction,4,1.4735125824713406,-123.0786275,49.27495496,0,3,0,0,0,"[(4176, 100.8680486, 595), (4127, 60.82476354, 768), (4170, 100.2747292, 801), (4232, 100.9799458, 967)]"
4173,Junction,4,0.0,-123.0785312,49.21813178,0,0,0,0,0,"[(4087, 110.8529757, 1142), (4251, 110.7970022, 1143), (4177, 160.6950761, 9961), (4171, 193.2698227, 10024)]"
4174,Junction,3,0.2847077732731954,-123.0785332,49.2290227,0,1,0,0,0,"[(4100, 100.585984, 1127), (4234, 100.7153826, 1128), (4179, 190.877017, 8814)]"
4175,Junction,3,0.0,-123.0784992,49.21108644,0,0,0,0,0,"[(4194, 49.20276851, 1204), (4140, 45.81744224, 1205), (4165, 95.39026629, 10631)]"
4176,Junction,4,0.598956006466161,-123.0786013,49.27586212,0,1,0,0,0,"[(4172, 100.8680486, 595), (4129, 60.8406074, 776), (4235, 100.3358956, 975), (4178, 100.7809467, 10921)]"
4177,Junction,3,0.3277227574378037,-123.0785112,49.21957722,0,1,0,0,0,"[(4229, 95.7404384, 1140), (4157, 26.42130508, 1141), (4173, 160.6950761, 9961)]"
4178,Junction,3,0.0,-123.0785832,49.27676859,2,0,0,0,0,"[(4136, 50.4650576, 996), (4237, 99.70416221, 997), (4176, 100.7809467, 10921)]"
4179,Junction,4,0.0,-123.0784696,49.23073918,0,0,0,0,0,"[(4111, 101.1873379, 1125), (4243, 101.1390744, 1126), (4181, 220.8880956, 8664), (4174, 190.877017, 8814)]"
4180,Junction,2,0.0,-123.0785175,49.2669517,0,0,0,0,0,"[(4221, 81.78122724, 917), (4162, 205.2053692, 2167)]"
4181,Junction,4,0.0,-123.0783963,49.23272555,2,0,0,0,0,"[(4115, 100.8391537, 1123), (4252, 100.5377737, 1124), (4182, 231.0811663, 8524), (4179, 220.8880956, 8664)]"
4182,Junction,4,0.2734891510222162,-123.0783325,49.23480374,0,1,0,0,0,"[(4119, 100.9029935, 1120), (4258, 100.8838949, 1121), (4183, 229.4080619, 8378), (4181, 231.0811663, 8524)]"
4183,Junction,3,0.0,-123.0782582,49.23686674,0,0,0,0,0,"[(4148, 60.48497843, 1118), (4260, 100.7235465, 1119), (4182, 229.4080619, 8378)]"
4184,Junction,3,0.0,-123.0782023,49.24457631,0,0,0,0,1,"[(4160, 46.75207154, 900), (4204, 47.07147431, 1108), (4185, 94.16463008, 7498)]"
4185,Junction,3,0.0,-123.0781802,49.24542322,0,0,0,0,0,"[(4086, 140.7746631, 898), (4272, 141.3338493, 1107), (4184, 94.16463008, 7498)]"
4186,Junction,3,0.2352166292404101,-123.0780786,49.24849766,0,1,0,0,0,"[(4095, 140.7227818, 932), (4276, 141.3688293, 1157), (4187, 56.59797308, 7065)]"
4187,Junction,4,0.0,-123.0780604,49.24900663,0,0,0,0,0,"[(4097, 140.5420295, 897), (4278, 141.2223543, 1106), (4188, 100.4311024, 6753), (4186, 56.59797308, 7065)]"
4188,Junction,4,0.0,-123.0780269,49.24990976,0,0,1,0,0,"[(4099, 140.637458, 896), (4279, 140.9400994, 1105), (4189, 100.4587822, 6627), (4187, 100.4311024, 6753)]"
4189,Junction,3,0.0,-123.0779926,49.25081313,1,0,9,0,0,"[(4105, 140.7537902, 895), (4190, 39.96459078, 6626), (4188, 100.4587822, 6627)]"
4190,Junction,4,0.7700431458051551,-123.0779805,49.25117253,0,1,16,0,0,"[(4112, 169.8527055, 952), (4280, 181.9986944, 1174), (4191, 60.32052908, 6359), (4189, 39.96459078, 6626)]"
4191,Junction,3,0.0,-123.0779608,49.25171498,0,0,9,0,0,"[(4283, 140.6555012, 1104), (4192, 100.7008959, 6358), (4190, 60.32052908, 6359)]"
4192,Junction,4,0.3310330883210138,-123.0779351,49.2526206,0,1,0,0,0,"[(4113, 140.0664339, 894), (4285, 140.778589, 1103), (4193, 100.5794066, 6126), (4191, 100.7008959, 6358)]"
4193,Junction,4,0.6065323112617478,-123.0779014,49.25352506,0,2,0,0,0,"[(4114, 140.1116788, 893), (4286, 140.7667176, 1101), (4196, 100.5987394, 5952), (4192, 100.5794066, 6126)]"
4194,Junction,3,0.0,-123.0778237,49.21108073,0,0,0,0,0,"[(4236, 51.46283585, 1203), (4175, 49.20276851, 1204), (4233, 269.9738486, 10628)]"
4195,Dead end,1,0.1962915140230252,-123.0778043,49.21198339,0,1,0,0,0,
