stop_code,stop_id,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
51765,1779,Southbound Boundary Rd @ E 1st Ave,BUS ZN,49.26913,-123.023801,6530,37.869270336467544
51764,1778,Southbound Boundary Rd @ Kitchener St,BUS ZN,49.271739,-123.023795,6531,160.09370995540485
51834,1848,Eastbound SE Marine Dr @ Nanaimo St,BUS ZN,49.207215,-123.059043,5033,43.908065868955504
60006,12101,Eastbound W Broadway @ Columbia St,BUS ZN,49.26302,-123.10905,2885,29.77326058824003
51800,1814,Westbound SE Marine Dr @ Gladstone St,BUS ZN,49.208533,-123.062381,4899,19.046268093282855
51803,1817,Northbound Nanaimo St @ Fraserview Dr,BUS ZN,49.212049,-123.059294,5035,36.16175371198686
51796,1810,Westbound SE Marine Dr @ Kerr St,BUS ZN,49.208162,-123.042926,5792,50.221392502560334
51797,1811,Westbound SE Marine Dr @ Jellicoe St,BUS ZN,49.207743,-123.048165,5575,36.46171192387087
51798,1812,Westbound SE Marine Dr @ Elliott St,BUS ZN,49.207187,-123.057208,5151,28.902052309155803
51804,1818,Northbound Muirfield Dr @ Scarboro Ave,BUS ZN,49.213192,-123.057069,5150,36.04687911025511
51805,1819,Northbound Muirfield Dr @ Bobolink Ave,BUS ZN,49.214723,-123.055961,5247,40.03004594135474
51597,1609,Westbound W 16 Ave @ Blanca St,BUS ZN,49.258508,-123.21457,8,61.58516025409689
51596,1608,Westbound W 16 Ave @ Sasamat St,BUS ZN,49.258432,-123.20978,52,39.522107669908536
51962,1979,Eastbound W 49 Ave @ Montgomery St,BUS ZN,49.226598,-123.131458,2001,33.14447722050927
51961,1978,Eastbound W 49 Ave @ Hudson St,BUS ZN,49.226708,-123.134675,1865,29.876904957670934
51589,1601,Westbound W King Edward Ave @ Balaclava St,BUS ZN,49.250163,-123.176132,624,37.39945385236214
51958,1975,Eastbound W 49 Ave @ Marguerite St,BUS ZN,49.226972,-123.144546,1476,31.957441202532255
51957,1974,Eastbound W 49 Ave @ Angus Dr,BUS ZN,49.22701,-123.147554,1368,28.25044275100546
51954,1971,Eastbound W 49 Ave @ Arbutus St,BUS ZN,49.227103,-123.15547,1124,24.82650216706888
61149,11101,Southbound Cambie St @ W 14 Ave,BUS ZN,49.25846,-123.115193,2692,32.45135047068967
51892,1906,Westbound E 41 Ave @ Wales St,BUS ZN,49.232871,-123.05213,5453,35.65106057966935
51890,1904,Eastbound W 41 Ave @ Highbury St,BUS ZN,49.234704,-123.187956,301,29.638211890878132
51889,1903,Eastbound W 41 Ave @ Wallace St,BUS ZN,49.234701,-123.190529,258,29.37307659000669
51887,1901,Eastbound SW Marine Dr @ Kullahun Dr,BUS ZN,49.236996,-123.204972,89,56.829330444776936
60502,12730,Northbound Denman St @ Comox St,BUS ZN,49.288812,-123.139345,1673,29.15104782972946
60504,12732,Eastbound Robson St @ Broughton St,BUS ZN,49.287679,-123.129709,2095,29.51205588384967
50133,12737,Westbound W 41st Ave @ Willow St,BUS ZN,49.233946,-123.124174,2352,28.710936473481038
51953,1970,Eastbound W 49 Ave @ Yew St,BUS ZN,49.227149,-123.15842,1026,27.193218333986042
60529,12768,Westbound Beach Ave @ Cardero St,BUS ZN,49.283023,-123.1416,1575,19.387465201953937
60534,12763,Broadway-City Hall Station   @ Bay 6,BUS ZN,49.263181,-123.117852,2593,27.697393461424475
60472,12761,Eastbound Sawmill Cres @ River District Crossing,BUS ZN,49.205803,-123.030484,6233,39.81544220534146
60535,12764,Broadway-City Hall Station @ Bay 1,BUS ZN,49.26315,-123.116587,2593,66.37742727926435
51473,11643,Westbound W Pender St @ Broughton St,BUS ZN,49.289741,-123.12775,2204,31.712579031348543
53392,11646,Westbound W Hastings St @ Abbott St,BUS ZN,49.282004,-123.10684,2941,24.734937756962385
59042,1018,63 Ave Loop @ Granville St,BUS ZN,49.21392,-123.140853,1641,39.32420184235026
51010,1019,Westbound W 64 Ave @ Adera St,BUS ZN,49.213261,-123.144003,1513,36.2984242432006
58065,1016,Northbound Seymour St @ W Georgia St,BUS ZN,49.281477,-123.117549,2612,51.90188661291524
51008,1017,Southbound Granville St @ W 45 Ave,BUS ZN,49.230342,-123.139857,1668,31.68271628960292
51004,1013,Northbound Seymour St @ Davie St,BUS ZN,49.276811,-123.124629,2285,53.24737496986584
61143,11002,Bus Stop @ Spanish Banks Loop,BUS ZN,49.276328,-123.215494,26,77.39235823407174
61106,11007,Eastbound E 33 Ave @ Knight St,BUS ZN,49.240146,-123.075958,4265,31.973918317409023
61108,11009,Eastbound E 33 Ave @ Victoria Dr,BUS ZN,49.239826,-123.06484,4789,40.84277953348109
50435,439,Eastbound Powell St @ Victoria Dr,BUS ZN,49.284771,-123.065065,4778,31.727884137719855
50433,437,Eastbound Powell St @ Commercial Dr,BUS ZN,49.283885,-123.069837,4529,35.16234926805228
50431,435,Eastbound Powell St @ Clark Dr,BUS ZN,49.283029,-123.076625,4257,30.152942957309655
50429,433,Eastbound Powell St @ Glen Dr,BUS ZN,49.282672,-123.081697,4061,33.75099599670326
50426,430,Eastbound E Cordova St @ Dunlevy Ave,BUS ZN,49.282136,-123.094846,3484,35.546764705774464
50427,431,Eastbound E Cordova St @ Princess Ave,BUS ZN,49.282067,-123.091063,3617,27.24869121659549
51003,11348,Northbound Cambie St @ W 42 Ave,BUS ZN,49.232875,-123.115999,2640,41.22156054224397
50999,11349,Langara-49th Station @ Bay 1,BUS ZN,49.226473,-123.116241,2627,44.013440611815994
52219,2241,Westbound SW Marine Dr @ Laurel St,BUS ZN,49.206184,-123.126813,2246,38.098604495016716
51793,12691,Southbound Matheson Cres @ Champlain Cres,BUS ZN,49.210359,-123.027535,6396,30.296605443397077
51839,12690,Northbound Matheson Cres @ SE Marine Dr,BUS ZN,49.208301,-123.030733,6246,29.038007022249893
51042,1051,Southbound Renfrew St @ E 1st Ave,BUS ZN,49.269159,-123.044397,5729,38.91039173304282
51043,1052,Southbound Renfrew St @ E 4th Ave,BUS ZN,49.266425,-123.044405,5726,29.11967910001094
51045,1054,Southbound Renfrew St @ E 8th Ave,BUS ZN,49.262644,-123.044459,5721,36.57673951848104
51046,1055,Southbound Renfrew St @ E Broadway,BUS ZN,49.261461,-123.04446,5720,55.759827897816606
51048,1057,Southbound Renfrew St @ Grandview Hwy,BUS ZN,49.257863,-123.044471,5715,36.7502222108141
51006,9366,Northbound Seymour St @ Nelson St,BUS ZN,49.278835,-123.121579,2414,39.81051358681914
51818,1832,29th Avenue Station @ Bay 1,BUS ZN,49.244269,-123.045608,5663,41.45881882335822
51819,1833,Southbound Clarendon St @ E 41 Ave,BUS ZN,49.232504,-123.055437,5266,35.47688292586718
51816,1830,Northbound Clarendon St @ E 37 Ave,BUS ZN,49.237621,-123.055365,5263,27.148815181614818
51821,1835,Southbound Elliott St @ E 45 Ave,BUS ZN,49.229145,-123.054924,5281,26.16525599452632
51824,1838,Southbound Elliott St @ E 49 Ave,BUS ZN,49.224553,-123.054884,5287,30.64918599690156
51825,1839,Southbound Elliott St @ E 51 Ave,BUS ZN,49.222288,-123.054911,5286,28.919505999485104
52135,2155,Eastbound SE Marine Dr @ St. George St,BUS ZN,49.210918,-123.093606,3566,23.253493117237426
52136,2156,Eastbound SE Marine Dr @ Fraser St,BUS ZN,49.210909,-123.090507,3623,43.504389643350876
52132,2152,Eastbound SE Marine Dr @ Ontario St,BUS ZN,49.21214,-123.106006,3006,37.59970878611375
52133,2153,Eastbound SE Marine Dr @ Main St,BUS ZN,49.210807,-123.101511,3143,57.706126714556326
52138,2158,Eastbound SE Marine Dr @ Ross St,BUS ZN,49.211036,-123.083514,3940,22.349378446306027
51942,1959,Southbound Burrard St @ W 3rd Ave,BUS ZN,49.268549,-123.145798,1458,40.79065913999545
51973,1990,Eastbound E 49 Ave @ St. George St,BUS ZN,49.225455,-123.093656,3535,31.255202793575897
51471,1483,Westbound W Pender St @ Thurlow St,BUS ZN,49.287731,-123.120865,2483,41.925555032403786
51470,1482,Kootenay Loop @ Bay 6,BUS ZN,49.281212,-123.026407,6457,53.76367252960927
51469,1481,Westbound Hastings St @ Esmond Ave,BUS ZN,49.281222,-123.021845,6549,125.20048640658426
51475,1487,Westbound W Georgia St @ Denman St,BUS ZN,49.292951,-123.134018,1930,45.52343128455616
51472,1484,Westbound W Pender St @ Bute St,BUS ZN,49.288565,-123.123694,2370,31.507419051197804
51476,1488,Westbound W Georgia St @ Gilford St,BUS ZN,49.294006,-123.13563,1862,50.041693227623405
59837,10611,Northbound Main St @ E 22 Ave,BUS ZN,49.251452,-123.100866,3224,32.27372667799611
51261,1271,Northbound Mackenzie St @ W 34 Ave,BUS ZN,49.241595,-123.170144,740,26.863200284637756
58613,10619,Westbound E Broadway @ Fraser St,BUS ZN,49.262593,-123.09009,3641,69.8477413786588
50515,519,Westbound Powell St @ Jackson Ave,BUS ZN,49.283146,-123.093725,3572,28.91552131786153
50514,518,Westbound Powell St @ Heatley Ave,BUS ZN,49.283076,-123.089941,3710,37.74527308274768
50507,511,Westbound E Hastings St @ Dunlevy Ave,BUS ZN,49.281356,-123.095847,3483,36.76743189889738
50506,510,Westbound E Hastings St @ Jackson Ave,BUS ZN,49.281321,-123.093904,3568,37.272834179303
50508,512,Westbound Powell St @ Commercial Dr,BUS ZN,49.283837,-123.070862,4529,39.60358243937904
50513,517,Westbound Powell St @ Hawks Ave,BUS ZN,49.28303,-123.087522,3809,34.260788270102324
50512,516,Westbound Powell St @ Glen Dr,BUS ZN,49.282792,-123.081659,4061,35.00106240181595
51217,1226,Northbound Commercial Dr @ Findlay St,BUS ZN,49.254682,-123.068394,4649,56.275754759256486
51216,1225,Northbound Victoria Diversion @ Victoria Dr,BUS ZN,49.253274,-123.066572,4684,37.57677644195224
51215,1224,Northbound Victoria Dr @ E 22 Ave,BUS ZN,49.250596,-123.064898,4805,35.74361005965221
50621,627,Southbound Cambie St @ W 41 Ave,BUS ZN,49.234,-123.116425,2641,54.45602276296757
51213,1222,Northbound Victoria Dr @ E 26 Ave,BUS ZN,49.247959,-123.064952,4801,37.87239826581901
51212,1221,Northbound Victoria Dr @ E 43 Ave,BUS ZN,49.231503,-123.065432,4759,32.12054741381845
51211,1220,Northbound Victoria Dr @ E 45 Ave,BUS ZN,49.229847,-123.065483,4753,43.215978077679516
50622,628,Westbound Robson St @ Hamilton St,BUS ZN,49.279145,-123.116259,2659,43.02559079539103
51220,1229,Northbound Commercial Dr @ E 12 Ave,BUS ZN,49.259948,-123.069673,4557,44.5906516750208
51219,1228,Northbound Commercial Dr @ E 14 Ave,BUS ZN,49.258015,-123.069745,4553,30.783256493330672
58054,8297,Heather Square @ Bay 2,BUS ZN,49.266296,-123.120135,2488,26.298097773216647
59930,10431,Southbound Hudson St @ SW Marine Dr,BUS ZN,49.202765,-123.134919,1876,33.680696836437825
52217,2239,Westbound SW Marine Dr @ Ash St,BUS ZN,49.209141,-123.119749,2476,44.77878068920458
52209,2231,Westbound SE Marine Dr @ Chester St,BUS ZN,49.211147,-123.089925,3699,29.395858630725666
52211,2233,Westbound SE Marine Dr @ Prince Edward St,BUS ZN,49.211024,-123.097713,3364,26.025910514760007
52210,2232,Westbound SE Marine Dr @ Buscombe St,BUS ZN,49.211151,-123.095708,3475,28.229018961227492
52213,2235,Westbound SW Marine Dr @ Ontario St,BUS ZN,49.212459,-123.107012,2961,38.3787479013389
52212,2234,Westbound SE Marine Dr @ Main St,BUS ZN,49.211554,-123.103214,3144,80.59476584644219
52214,2236,Westbound SW Marine Dr @ Manitoba St,BUS ZN,49.212212,-123.110409,2852,32.99972409466294
51619,1631,Southbound Champlain Cres @ Langford Ave,BUS ZN,49.214195,-123.02994,6281,166.26769726067943
56958,7025,Northbound Knight St Bridge Offramp @ SE Marine Dr,BUS ZN,49.210846,-123.075497,4302,27.982262256302427
51029,1038,Northbound Arbutus St @ Nanton Ave,BUS ZN,49.247961,-123.153085,1176,38.620925662397944
51030,1039,Northbound Arbutus St @ W King Edward Ave,BUS ZN,49.251937,-123.152909,1180,45.832748358093525
51023,1032,Northbound West Blvd @ W 39 Ave,BUS ZN,49.236779,-123.155392,1105,39.17635676535614
51024,1033,Northbound West Blvd @ W 37 Ave,BUS ZN,49.238609,-123.155335,1109,35.83192730328341
51021,1030,Northbound West Blvd @ W 43 Ave,BUS ZN,49.232961,-123.155537,1094,27.9609044598756
51022,1031,Northbound West Blvd @ W 41 Ave,BUS ZN,49.2349,-123.155429,1099,37.62050545507641
51027,1036,Northbound Arbutus St @ W 33 Ave,BUS ZN,49.242436,-123.153359,1172,38.46256502106944
51028,1037,Northbound Arbutus St @ Valley Dr,BUS ZN,49.245478,-123.153186,1174,32.8398769855011
51026,1035,Northbound Arbutus St @ Quilchena Cres,BUS ZN,49.241393,-123.153894,1170,31.709034050311843
51938,11069,Westbound NW Marine Dr @ Tolmie St,BUS ZN,49.275093,-123.212054,49,30.65293264786315
61133,11068,Southbound Trimble St @ Belmont Ave,BUS ZN,49.273327,-123.205803,95,36.09066527656589
61134,11061,Westbound E 33 Ave @ Inverness St,BUS ZN,49.240296,-123.080645,4073,30.024851667114568
61135,11060,Eastbound E 33 Ave @ Inverness St,BUS ZN,49.240161,-123.079787,4084,25.81794698624176
61092,11063,Eastbound W 16 Ave @ Vine St,BUS ZN,49.25729,-123.157508,1050,29.01359905192473
61103,11062,Eastbound E 33 Ave @ Prince Edward St,BUS ZN,49.240343,-123.096513,3426,29.468016757341378
51935,11065,Northbound NW Marine Dr @ Belmont Ave,BUS ZN,49.274065,-123.205593,95,47.45078345137859
61105,11064,Eastbound E 33 Ave @ Somerville St,BUS ZN,49.240204,-123.085349,3851,25.801834390760362
61125,11067,Westbound W 15 Ave @ Birch St,BUS ZN,49.257964,-123.134406,1917,35.86969815628931
51906,11066,Eastbound NW Marine Dr @ Tolmie St,BUS ZN,49.274742,-123.211352,49,33.528085047566655
59991,11495,Westbound Expo Blvd @ Abbott St,BUS ZN,49.278791,-123.108015,2927,34.08555810048273
51703,10813,Southbound Rupert St @ E 1st Ave,BUS ZN,49.269052,-123.033883,6144,47.15883214348527
59583,10812,Southbound Main St @ E 49 Ave,BUS ZN,49.225333,-123.10178,3180,37.98912076675904
50478,10810,Northbound Cambie St @ W 18 Ave,BUS ZN,49.255125,-123.115019,2686,27.17591535332567
59581,10816,Northbound Main St @ E 16 Ave,BUS ZN,49.256943,-123.101068,3208,41.83437383854416
51704,10815,Southbound Rupert St @ E 3rd Ave,BUS ZN,49.267232,-123.033871,6142,36.37497426832552
59580,10814,Southbound Main St @ E 2nd Ave,BUS ZN,49.268688,-123.100898,3241,54.38997293454744
51836,1850,Eastbound SE Marine Dr @ Jellicoe St,BUS ZN,49.207592,-123.047214,5575,34.653562210756306
51837,1851,Eastbound SE Marine Dr @ Kerr St,BUS ZN,49.207748,-123.044803,5792,190.23112355699027
51838,1852,Eastbound SE Marine Dr @ Fieldstone Ave,BUS ZN,49.208333,-123.035248,6013,186.8730534386494
51842,1856,Burrard Station @ Bay 4,BUS ZN,49.286899,-123.12119,2458,38.26693499484526
51843,1857,Burrard Station @ Bay 3,BUS ZN,49.286391,-123.121757,2416,18.45232111761309
50598,604,Southbound Blanca St @ W 4th Ave,BUS ZN,49.268693,-123.215183,20,46.799748422193254
50601,607,Westbound University Blvd @ Blanca St,BUS ZN,49.264016,-123.215915,14,53.28493630109404
50600,606,Blanca Loop @ Bay 2,BUS ZN,49.265146,-123.215302,15,39.453572074783374
50595,601,Westbound W 4th Ave @ Trimble St,BUS ZN,49.269028,-123.206426,90,41.98142416747225
51199,1208,Westbound Kingsway @ E 12 Ave,BUS ZN,49.260171,-123.096663,3448,37.24092092697656
50596,602,Westbound W 4th Ave @ Sasamat St,BUS ZN,49.269083,-123.209399,65,37.35849508741067
51195,1204,Westbound Kingsway @ Windsor St,BUS ZN,49.254147,-123.084079,3928,44.33428576436717
51198,1207,Westbound Kingsway @ St. George St,BUS ZN,49.25817,-123.093585,3578,58.46496569770586
51197,1206,Westbound Kingsway @ Fraser St,BUS ZN,49.257027,-123.090227,3697,44.963354458133075
51194,1203,Westbound Kingsway @ Inverness St,BUS ZN,49.252366,-123.080257,4113,43.489723161033375
51193,1202,Westbound Kingsway @ Knight St,BUS ZN,49.25051,-123.076585,4282,38.38134092426322
58044,8277,Westbound E Broadway @ Lillooet St,BUS ZN,49.262004,-123.039504,5916,36.34603506901825
50927,935,Westbound W 10 Ave @ Fir St,BUS ZN,49.262724,-123.14034,1616,51.2236277006105
50457,461,Northbound Oak St @ W 22 Ave,BUS ZN,49.251967,-123.127311,2192,29.160711200216276
52042,2059,Westbound W 49 Ave @ Adera St,BUS ZN,49.227081,-123.144091,1511,38.767339372999615
50459,463,Northbound Oak St @ W 17 Ave,BUS ZN,49.256575,-123.127109,2208,39.064869407765514
50458,462,Northbound Oak St @ W 20 Ave,BUS ZN,49.253935,-123.127236,2198,46.401405934581405
50475,10799,King Edward Station @ Bay 2,BUS ZN,49.249415,-123.115245,2674,48.93861009356357
59860,12334,Eastbound Davie St @ Richards St,BUS ZN,49.275982,-123.124529,2330,25.373957067820374
60103,12330,Northbound Cambie St @ Nelson St,BUS ZN,49.276256,-123.117748,2578,31.8633474972849
60104,12331,Northbound Cambie St @ Robson St,BUS ZN,49.278318,-123.114655,2697,24.246790000290535
50733,740,Westbound E Hastings St @ Victoria Dr,BUS ZN,49.281297,-123.066124,4769,43.32264783386865
50735,742,Northbound Nanaimo St @ E Hastings St,BUS ZN,49.281413,-123.056378,5226,32.37988371512864
50737,744,Dunbar Loop @ Bay 1,BUS ZN,49.234424,-123.185469,378,38.895035712775176
50738,745,Marpole Loop @ Bay 1,BUS ZN,49.202789,-123.133802,1876,76.90539302467984
50739,746,Eastbound SW Marine Dr @ Oak St,BUS ZN,49.204348,-123.130671,2059,33.303243947967175
50740,747,Northbound Oak Cloverleaf @ SW Marine Dr,BUS ZN,49.205921,-123.128497,2179,68.84582147101652
50742,749,Northbound Oak St @ W 70 Ave,BUS ZN,49.208777,-123.13011,2068,35.70115722031149
51041,1050,Southbound Renfrew St @ Kitchener St,BUS ZN,49.271997,-123.04431,5734,33.46081489633078
51044,1053,Southbound Renfrew St @ E 5th Ave,BUS ZN,49.265468,-123.044419,5724,29.030049959365037
51049,1058,Southbound Renfrew St @ E 15 Ave,BUS ZN,49.255993,-123.044447,5712,37.212606765100865
51050,1059,Southbound Renfrew St @ E 17 Ave,BUS ZN,49.254177,-123.044433,5708,19.587243859418674
61119,11047,Westbound E 33 Ave @ Ontario St,BUS ZN,49.240633,-123.105056,3011,21.619908478848828
50589,11046,Westbound W 4th Ave @ Collingwood St,BUS ZN,49.268649,-123.182096,483,31.992140597152876
61130,11044,Westbound W 16 Ave @ Trafalgar St,BUS ZN,49.257758,-123.165382,879,39.77538330293432
61127,11043,Westbound W 16 Ave @ Burrard St,BUS ZN,49.257239,-123.146565,1440,42.98996469746068
61131,11042,Westbound W 16 Ave @ Blenheim St,BUS ZN,49.257961,-123.178447,554,32.545616154299715
61129,11041,Westbound W 16 Ave @ Vine St,BUS ZN,49.257435,-123.15827,1050,28.64181424745978
61122,11040,Westbound W 16 Ave @ Heather St,BUS ZN,49.257062,-123.120455,2500,29.10207957403633
61101,11049,Eastbound E 33 Ave @ Ontario St,BUS ZN,49.240505,-123.104966,3011,27.88389928848615
61111,11048,Westbound E 33 Ave @ Nanaimo St,BUS ZN,49.239843,-123.059192,5077,36.30319292217791
58620,8649,Eastbound N Grandview Hwy @ Commercial Dr,BUS ZN,49.263172,-123.068542,4619,8.98633365518381
51474,8643,Westbound W Georgia St @ Cardero St,BUS ZN,49.290935,-123.130883,2060,47.503364434848486
58239,8640,Westbound W Broadway @ Granville St,BUS ZN,49.26373,-123.139771,1618,90.14872422194816
61393,11302,Waterfront Station Canada Line @ Platform 2,ZN 1,49.285139,-123.114206,2725,31.478374790452026
61394,11303,Waterfront Station @ Canada Line,ZN 1,49.285093,-123.114139,2725,31.229725326038643
51686,1700,Northbound Rupert St @ E 3rd Ave,BUS ZN,49.267805,-123.033576,6142,30.84032062217057
51688,1702,Northbound Rupert St @ Kitchener St,BUS ZN,49.272547,-123.033591,6149,31.18424345283253
51691,1705,Eastbound Adanac St @ Rupert St,BUS ZN,49.277386,-123.03308,6159,35.8509854702933
60277,12535,Northbound Seymour St @ Robson St,BUS ZN,49.28102,-123.11824,2540,53.948478987694614
51693,1707,Eastbound Adanac St @ Kootenay St,BUS ZN,49.277369,-123.024867,6451,60.030849710681736
51588,1600,Westbound W King Edward Ave @ Trafalgar St,BUS ZN,49.248213,-123.165826,868,36.1523623156561
50990,10872,Southbound Cambie St @ W 62 Ave,BUS ZN,49.213825,-123.117204,2613,36.96933902992104
51593,1605,Westbound W 16 Ave @ Wallace St,BUS ZN,49.258162,-123.191535,255,39.440122418610514
51595,1607,Westbound W 16 Ave @ Discovery St,BUS ZN,49.258337,-123.203675,108,38.8533024140593
52099,2118,Eastbound W Broadway @ Heather St,BUS ZN,49.263212,-123.120173,2510,24.672226784793516
52092,2110,Westbound Lougheed Hwy @ Boundary Loop,BUS ZN,49.265243,-123.02541,6450,33.398443094266
58621,2111,Southbound N Grandview Hwy @ E 8th Ave,BUS ZN,49.262833,-123.067725,4619,75.37199489746307
59992,10492,Northbound Pat Quinn Way @ Expo Blvd,BUS ZN,49.278392,-123.107518,2927,28.49223115918715
50874,881,Eastbound W Broadway @ Heather St,BUS ZN,49.263205,-123.119257,2510,44.5796479738601
50873,880,Eastbound W Broadway @ Willow St,BUS ZN,49.26323,-123.121293,2422,38.76111802769683
50880,887,Eastbound E Broadway @ Kingsway St,BUS ZN,49.262778,-123.099816,3306,24.520129552649728
50352,356,Eastbound W 4th Ave @ Wallace St,BUS ZN,49.26852,-123.190183,287,39.00138127330882
50350,354,Eastbound W 4th Ave @ 4100 Block,BUS ZN,49.268679,-123.197617,149,134.509772082174
50349,353,Eastbound W 4th Ave @ Trimble St,BUS ZN,49.268907,-123.2064,90,39.751159434185425
50347,351,Eastbound W 4th Ave @ Tolmie St,BUS ZN,49.268974,-123.21149,41,33.44403245881733
51259,1269,Northbound Mackenzie St @ W 38 Ave,BUS ZN,49.237919,-123.170182,731,39.97453302030275
50662,669,Northbound Slocan St @ Kingsway,BUS ZN,49.24028,-123.053651,5356,40.4814080294883
50661,668,Eastbound Kingsway @ Slocan St,BUS ZN,49.23969,-123.053631,5356,44.603716855086276
50660,667,Eastbound Kingsway @ Nanaimo St,BUS ZN,49.241611,-123.057829,5094,36.315789410510696
50659,666,Eastbound Kingsway @ Victoria Dr,BUS ZN,49.244769,-123.064604,4798,58.153295741001536
50658,665,Northbound Victoria Dr @ Kingsway,BUS ZN,49.244828,-123.065039,4798,37.4894012593424
50657,664,Northbound Victoria Dr @ E 32 Ave,BUS ZN,49.241893,-123.065138,4792,42.982454333492775
50656,663,Northbound Victoria Dr @ E 33 Ave,BUS ZN,49.24032,-123.065188,4789,34.25538020855502
51256,1266,Southbound Victoria Dr @ E 64 Ave,BUS ZN,49.21118,-123.066167,4700,30.900580268294092
51255,1265,Southbound Victoria Dr @ Thornhill Dr,BUS ZN,49.213015,-123.066138,4704,30.95820310803418
50653,660,Northbound Victoria Dr @ E 39 Ave,BUS ZN,49.234784,-123.065348,4773,17.054491906198265
51897,1911,Westbound SW Marine Dr @ Camosun St,BUS ZN,49.235286,-123.197663,169,70.66883779545098
51896,1910,Southbound Crown St @ SW Marine Dr,BUS ZN,49.234042,-123.193856,210,38.035387347927816
51898,1912,Westbound SW Marine Dr @ Kullahun Dr,BUS ZN,49.237441,-123.205607,89,56.36200713165734
60540,12775,Westbound Kingsway @ Dumfries St,BUS ZN,49.249256,-123.073752,4419,44.16211303262171
60530,12770,Eastbound Pacific St @ Jervis St,BUS ZN,49.280513,-123.137988,1736,20.820724930425772
60826,8040,Burrard Station @ Platform 2,ZN 1,49.285634,-123.119515,2529,13.682422223273475
57967,8042,Stadium-Chinatown Station @ Platform 2,ZN 1,49.279178,-123.109213,2906,69.28443581323964
50762,769,Northbound Granville St @ Park Dr,BUS ZN,49.216886,-123.140114,1648,13.540110692621187
50755,762,Westbound SW Marine Dr @ Montcalm St,BUS ZN,49.204167,-123.137246,1784,51.910278329722615
50756,763,Westbound SW Marine Dr @ Granville St,BUS ZN,49.205047,-123.139869,1626,55.22265158568223
50753,760,Northbound Oak St @ W 43 Ave,BUS ZN,49.232346,-123.128003,2161,29.7473335332436
50754,761,Northbound Oak St @ W 41 Ave,BUS ZN,49.23366,-123.127934,2164,33.071833526336945
50759,766,Northbound Granville St @ W 67 Ave,BUS ZN,49.211168,-123.140317,1638,22.572754012549098
50760,767,Northbound Granville St @ W 64 Ave,BUS ZN,49.213646,-123.140212,1641,39.465394637777855
50758,765,Northbound Granville St @ W 70 Ave,BUS ZN,49.208885,-123.14035,1633,31.67524205716963
51069,1078,Westbound E 41 Ave @ Gladstone St,BUS ZN,49.232961,-123.062675,4902,41.89937515546197
51070,1079,Eastbound E 41 Ave @ Victoria Dr,BUS ZN,49.232565,-123.065972,4767,38.36107250256978
51067,1076,Westbound E 41 Ave @ Clarendon St,BUS ZN,49.232902,-123.055955,5266,42.706293702418314
51065,1074,Southbound Clarendon St @ E 38 Ave,BUS ZN,49.235635,-123.05558,5262,27.8961812330547
51521,1533,Eastbound E King Edward Ave @ Fraser St,BUS ZN,49.24856,-123.08963,3685,38.117206836548775
51519,1531,Eastbound E King Edward Ave @ Prince Edward St,BUS ZN,49.248638,-123.096185,3439,42.570198883391505
51518,1530,Eastbound E King Edward Ave @ Main St,BUS ZN,49.248697,-123.100559,3216,34.63059447998417
60251,12518,Eastbound SW Marine Dr @ Hudson St,BUS ZN,49.20317,-123.135556,1876,57.85125274692144
50992,10857,Northbound Cambie St @ W 64 Ave,BUS ZN,49.212634,-123.116832,2609,39.337171964697426
60996,10853,Northbound Cambie St @ W 45 Ave,BUS ZN,49.230066,-123.116096,2632,33.02624937989001
51034,1043,Northbound Arbutus St @ W 15 Ave,BUS ZN,49.258543,-123.152972,1179,37.87841778371867
51032,1041,Northbound Arbutus St @ W 20 Ave,BUS ZN,49.254791,-123.15286,1213,43.22384800657103
60020,12187,Eastbound E 49 Ave @ Doman St,BUS ZN,49.224634,-123.036296,6018,24.094603252904744
60022,12186,Westbound E 49 Ave @ Doman St,BUS ZN,49.224782,-123.036952,6018,26.307794151824442
60025,12185,Northbound Champlain Cres @ E 54 Ave,BUS ZN,49.219894,-123.032299,6183,22.566303445202866
60024,12184,Southbound Champlain Cres @ E 54 Ave,BUS ZN,49.219811,-123.032506,6183,33.426063330763256
60023,12183,Southbound Arlington St @ E 49 Ave,BUS ZN,49.222808,-123.028887,6365,73.34420668978018
51037,1046,Southbound Renfrew St @ E Hastings St,BUS ZN,49.280776,-123.044219,5745,39.676754657676085
52118,2138,Eastbound W 70 Ave @ French St,BUS ZN,49.208535,-123.138831,1687,25.986012920538847
52119,2139,Southbound Hudson St @ W 70 Ave,BUS ZN,49.208213,-123.1347,1889,36.30931223255308
61660,11724,Eastbound W Broadway @ Yew St,BUS ZN,49.263761,-123.154831,1122,34.56391710088833
52062,2079,Southbound Fir St @ W 2nd Ave,BUS ZN,49.269373,-123.140897,1628,37.19686426507541
52061,2078,Westbound W 2nd Ave @ Anderson St,BUS ZN,49.26952,-123.138092,1742,21.614619314014266
51252,1262,Southbound Victoria Dr @ Upland Dr,BUS ZN,49.217768,-123.066039,4714,33.941695753315635
51251,1261,Southbound Victoria Dr @ Argyle Dr,BUS ZN,49.219611,-123.065976,4717,71.11896050530689
51785,1799,Westbound Vanness Ave @ Boundary Rd,BUS ZN,49.234733,-123.024194,6526,45.58088023282481
